,SchNet_true_ES1,SchNet_pred_ES1,PaiNN_true_ES1,PaiNN_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
FGQCPHDVEUAAJD-UHFFFAOYSA-N,2.245,2.341321,2.245,2.2511454,2.245,2.1852372,2.245,2.2835584,2.245,2.2505143,2.245,2.2865646
DBBUTCDQNTZMOY-KCLLREKZSA-N,2.58,2.5455925,2.58,2.6125624,2.58,2.5433097,2.58,2.6575696,2.58,2.7318668,2.58,2.7276113
JNJMMBDVOGBCEB-UHFFFAOYSA-N,2.852,2.6631353,2.852,2.6705337,2.852,2.8396437,2.852,2.8587372,2.852,2.9838288,2.852,2.9411345
KERPKHHZDCJVCZ-UHFFFAOYSA-N,2.776,2.7520747,2.776,2.753219,2.776,2.8527408,2.776,2.78599,2.776,2.9030347,2.776,2.5940034
RQYLQJXEDFOGIR-UHFFFAOYSA-N,3.405,2.6826212,3.405,2.4650211,3.405,3.0315645,3.405,2.9625125,3.405,3.066118,3.405,2.8099513
IRPFNCQRTPFFQO-UHFFFAOYSA-N,3.362,2.7990668,3.362,2.7428799,3.362,2.868606,3.362,2.775391,3.362,2.979669,3.362,2.953769
RHXQMSODOWLMQR-UHFFFAOYSA-N,3.456,3.2251089,3.456,2.645824,3.456,3.581019,3.456,3.3569627,3.456,3.6168673,3.456,3.1779127
GPCPGCXEMWLAHU-FEHLISRYSA-N,2.876,2.7487726,2.876,2.769828,2.876,2.7522542,2.876,2.716287,2.876,3.1164083,2.876,3.078749
BMTGAUCDKZVWLY-MBANUJIXSA-N,2.673,2.7459955,2.673,2.8388972,2.673,2.8488448,2.673,2.6342616,2.673,2.9319901,2.673,2.9775434
DDUGOTLEVIAWBH-UHFFFAOYSA-N,3.197,2.721461,3.197,2.986112,3.197,2.8359787,3.197,2.9122496,3.197,2.8679063,3.197,2.5264935
JYRRHKDITWAKRG-GHVKFIBBSA-N,2.64,2.6444116,2.64,2.5240405,2.64,2.529159,2.64,2.4115152,2.64,2.7317338,2.64,3.0613396
OCHJYMVMJXNARB-BCRBLDSWSA-N,2.977,2.7611926,2.977,2.4085433,2.977,2.6891043,2.977,2.9479716,2.977,3.0339472,2.977,2.7831025
KOVOHYVEJSCDTD-OQFFVEAFSA-N,2.823,2.9186347,2.823,2.7677314,2.823,3.0008643,2.823,2.8671355,2.823,3.0465806,2.823,3.1467106
WATYVTDQZVTMJQ-UHFFFAOYSA-N,3.426,3.1902673,3.426,3.019125,3.426,3.427064,3.426,3.0057445,3.426,3.201977,3.426,2.8862355
YWOLTKZGUNKWIB-TXGTUTDFSA-N,2.789,2.8324342,2.789,2.590932,2.789,2.6114666,2.789,2.6391602,2.789,2.7101283,2.789,2.6109784
IIJQQHWXKDRUAG-VWJSQJICSA-N,3.07,3.0543275,3.07,3.1336386,3.07,3.0313413,3.07,3.1285005,3.07,3.0927887,3.07,2.9974434
YKSOPHSPOJDTOR-PHJBFPRZSA-N,2.994,2.9978466,2.994,2.9106562,2.994,3.0848,2.994,2.9809504,2.994,3.3072474,2.994,3.1515353
BPKKOSPLZQTACK-RZUKCUAPSA-N,2.502,2.457367,2.502,2.3832283,2.502,2.1892622,2.502,2.267406,2.502,2.6741183,2.502,2.7443187
CUPOTQKQZFNNBX-UHFFFAOYSA-N,2.959,2.8930612,2.959,2.8744986,2.959,2.9599178,2.959,2.805156,2.959,2.8719285,2.959,3.0419865
WHYWYWPMTZNUMQ-UHFFFAOYSA-N,2.586,2.6228857,2.586,2.654044,2.586,2.7085009,2.586,2.621511,2.586,2.6499481,2.586,2.7022688
HOGQMFUDNLIOPA-UHFFFAOYSA-N,2.941,2.9782062,2.941,2.920015,2.941,3.0123906,2.941,2.9881523,2.941,3.0767212,2.941,3.0478535
IWNIGIXNMMKDSR-UHFFFAOYSA-N,2.935,2.7256331,2.935,2.5419378,2.935,2.6271086,2.935,2.7233415,2.935,2.95355,2.935,2.8007247
PMSRFSAPYQBQAD-UHFFFAOYSA-N,3.478,2.8911288,3.478,2.3370743,3.478,3.1555686,3.478,2.717507,3.478,3.1012738,3.478,2.9491978
UTQXWRMOBKMWOB-UHFFFAOYSA-N,3.454,2.8633647,3.454,2.786909,3.454,3.168485,3.454,3.1873503,3.454,3.3377514,3.454,2.8763533
ITFFVPMTXQDLBZ-UHFFFAOYSA-N,2.922,3.0325377,2.922,3.0338683,2.922,3.0129125,2.922,2.95976,2.922,3.045181,2.922,3.0308518
YHUDBHCOCYJLSU-MTIDNABOSA-N,2.964,3.1406243,2.964,3.111936,2.964,3.2272315,2.964,3.2111793,2.964,3.3914912,2.964,3.3126302
UVURNQQJHNFART-IBRYAZTGSA-N,2.354,2.5485225,2.354,2.630465,2.354,2.607861,2.354,2.5883117,2.354,2.7909143,2.354,2.810259
WWILFMWOFHFPKV-UHFFFAOYSA-N,2.706,2.647447,2.706,2.3809962,2.706,2.5729117,2.706,2.5912108,2.706,2.585413,2.706,2.485908
OONZUGIOLGCDMR-UHFFFAOYSA-N,2.781,2.598847,2.781,2.5879676,2.781,2.6006532,2.781,2.6085865,2.781,2.5103385,2.781,2.5791981
GNFJNGZSLNGLKG-AANYQFCCSA-N,2.524,2.7948668,2.524,2.7742243,2.524,2.9244378,2.524,2.7625935,2.524,3.3064156,2.524,3.565279
MJLSCIJHMUGDFC-UHFFFAOYSA-N,2.789,2.6833153,2.789,2.3791137,2.789,2.777727,2.789,2.568982,2.789,2.672722,2.789,2.4836369
WNIJDIBNSJSGEU-LIYYKVHHSA-N,2.489,2.7549865,2.489,2.7528853,2.489,2.5623066,2.489,2.7803197,2.489,3.0212393,2.489,3.0542574
WTQWENIELGQQFL-XDVNEXBFSA-N,2.432,2.3891087,2.432,2.2968307,2.432,2.2318506,2.432,2.319137,2.432,2.4225917,2.432,2.604664
JQJSFSSCEXEYLM-RLANMGNTSA-N,2.429,2.583842,2.429,2.4574187,2.429,2.4541914,2.429,2.434554,2.429,2.8760638,2.429,2.975787
WVJNZWXJKKXDEN-UHFFFAOYSA-N,3.391,3.2946093,3.391,2.4155488,3.391,3.3435864,3.391,3.05861,3.391,3.221371,3.391,3.1641467
MENYNYJXCMPDLG-UHFFFAOYSA-N,3.371,2.7835863,3.371,2.2647567,3.371,2.972911,3.371,2.9354033,3.371,3.1916616,3.371,2.971748
JZBNKYHDEQLCCP-ANLCFORVSA-N,2.749,2.8637357,2.749,2.9028125,2.749,2.8842344,2.749,2.9505591,2.749,3.1949046,2.749,3.45943
SDBKZJBDISJQJE-CIXAZNRNSA-N,2.97,2.7883832,2.97,2.5956106,2.97,2.9613268,2.97,2.8835108,2.97,2.704716,2.97,2.594376
LTKPNCVUBVRLAU-KIARFDLBSA-N,2.397,2.62362,2.397,2.400054,2.397,2.6726255,2.397,2.601229,2.397,3.0905304,2.397,2.4909995
UXBRORWAAAKSBZ-FCIITPAPSA-N,2.509,2.7661092,2.509,2.6757994,2.509,2.8288264,2.509,2.834757,2.509,2.958068,2.509,2.7220173
FPGZVJVSLFEYBH-KPRPFPDJSA-N,2.835,2.9791884,2.835,2.5360272,2.835,2.8373785,2.835,2.8619602,2.835,2.9958215,2.835,2.7672951
UWPGLARTABXMOF-UHFFFAOYSA-N,3.059,3.2020414,3.059,2.989854,3.059,2.9219291,3.059,2.8507278,3.059,2.7345665,3.059,2.9883175
SHEKKLFCXTUHGA-UHFFFAOYSA-N,3.236,2.9644675,3.236,2.7314296,3.236,3.1507778,3.236,3.168593,3.236,3.2250218,3.236,3.0938513
KZMYFGMKMIMQOP-YLJBBNASSA-N,3.144,3.1310558,3.144,3.1273992,3.144,3.274822,3.144,3.1558707,3.144,3.1916623,3.144,3.1222405
FSNAIOLTHQQNGT-UHFFFAOYSA-N,3.213,3.2636654,3.213,3.0784142,3.213,3.2350514,3.213,2.9618044,3.213,3.1359146,3.213,2.945022
CXUWLZKCXHGOJY-GKNFWFERSA-N,2.877,2.9330673,2.877,2.622062,2.877,2.9421296,2.877,2.8413634,2.877,2.788428,2.877,2.8891275
LRTCJBSSGWCSQV-UHFFFAOYSA-N,3.276,2.8758843,3.276,2.3929873,3.276,3.1274085,3.276,2.8723662,3.276,3.131431,3.276,2.643609
SLSHGAPFQUFUQC-STWURFKKSA-N,2.807,2.7722518,2.807,2.779586,2.807,2.9547591,2.807,2.796876,2.807,2.9024894,2.807,3.03729
FUKBVODUGZPTLW-JCQDUHLOSA-N,2.35,2.617506,2.35,2.6414218,2.35,2.6628325,2.35,2.4286368,2.35,3.067375,2.35,3.5200484
FHDPHUWZJHTQJX-UHFFFAOYSA-N,2.852,2.9231796,2.852,2.2962985,2.852,2.9602344,2.852,3.0266073,2.852,2.859393,2.852,2.582283
OXJDVKKVANWKAC-UHFFFAOYSA-N,2.829,2.8593946,2.829,2.8113818,2.829,2.7002697,2.829,2.6535883,2.829,2.7167943,2.829,2.896519
DLJRIGHJTRHSEF-GPHBFVNTSA-N,2.945,3.094733,2.945,3.074682,2.945,3.192363,2.945,3.1594462,2.945,3.101109,2.945,3.2670274
HNPOIUZFHDYTJW-WOTDMVFCSA-N,2.058,2.2848833,2.058,2.073513,2.058,2.162939,2.058,2.2581594,2.058,2.1961982,2.058,2.4968514
HUDBBPPRKMXNAQ-UHFFFAOYSA-N,3.307,3.0125546,3.307,2.616861,3.307,3.288897,3.307,3.3002539,3.307,3.2601347,3.307,3.0710495
FSAMZZJMYRYHJT-UHFFFAOYSA-N,3.274,2.761227,3.274,2.4586015,3.274,2.8609912,3.274,2.9646654,3.274,3.01749,3.274,2.8621635
ONYHTJCNWUIXAW-PEEYQIPOSA-N,2.762,2.8403256,2.762,2.8367915,2.762,2.9596095,2.762,2.8285477,2.762,2.819974,2.762,3.0400825
CTCFSZKFSPHXQO-ZVDLMZJTSA-N,2.54,2.2855892,2.54,2.5963736,2.54,2.4552824,2.54,2.5178525,2.54,2.2223504,2.54,2.6752133
VZGFEVWQWRONAX-HMDQRMDQSA-N,3.144,3.004426,3.144,3.0213628,3.144,3.1603756,3.144,3.1485333,3.144,3.0609548,3.144,3.0344427
WWUZFYFQHLZWAM-UHFFFAOYSA-N,2.802,2.7685301,2.802,2.6027715,2.802,2.6189535,2.802,2.7209496,2.802,2.5794127,2.802,2.7590694
XCIYTXHWCLCCRT-FQMQUDOMSA-N,2.893,3.1932137,2.893,3.196006,2.893,3.6279917,2.893,3.2991552,2.893,3.7880797,2.893,3.9651022
NYSAMSPWLDIYOB-UHFFFAOYSA-N,2.865,2.7160978,2.865,2.7460475,2.865,2.5756145,2.865,2.7961247,2.865,2.8392406,2.865,2.639269
FZYZOBSCEHYNQD-OQHDRHACSA-N,2.807,2.9201162,2.807,2.8459473,2.807,2.8626876,2.807,2.9681268,2.807,2.88465,2.807,2.9239213
OUYPHCSZKMFAFJ-ZMGVVAQMSA-N,2.695,2.855683,2.695,2.762598,2.695,2.900175,2.695,2.8895555,2.695,2.9922125,2.695,2.9515064
BMXYTRGPCZGQHJ-UHFFFAOYSA-N,3.132,2.7560837,3.132,2.752125,3.132,2.927858,3.132,3.0869324,3.132,2.9671638,3.132,2.781509
GJGYJGQPEAHWHL-UHFFFAOYSA-N,2.898,2.940846,2.898,2.8760304,2.898,2.933742,2.898,2.8846576,2.898,3.3048723,2.898,3.0082138
FEYYRQRMBZQGLV-FSGOGVSDSA-N,2.684,2.5677857,2.684,2.322155,2.684,2.6786573,2.684,2.5566027,2.684,2.572157,2.684,2.5497415
YEYQJDHQZFYDGI-UHFFFAOYSA-N,3.098,2.5806897,3.098,2.7203362,3.098,2.5971012,3.098,2.8232112,3.098,3.0195584,3.098,2.7799773
YJXCMFQIATYFHU-UHFFFAOYSA-N,3.759,3.765361,3.759,3.386226,3.759,3.774703,3.759,3.6586733,3.759,3.694642,3.759,3.705029
DRHHWGSVUPRYFC-SEAWODQXSA-N,2.864,2.9407609,2.864,2.8574243,2.864,3.0160546,2.864,2.9747567,2.864,2.9125845,2.864,2.9771738
MULJIHZSBZRAPY-RCJSJZNVSA-N,2.735,2.5874238,2.735,2.465066,2.735,2.7715464,2.735,2.7407074,2.735,2.6117232,2.735,2.203166
NDTCVDVKMOVTSC-UHFFFAOYSA-N,3.501,3.2405255,3.501,2.9713447,3.501,3.729321,3.501,3.5055423,3.501,3.9872577,3.501,3.5690808
ANOJOKWXGHPSRI-UHFFFAOYSA-N,2.98,2.9508302,2.98,2.4809916,2.98,2.9350367,2.98,3.0526898,2.98,2.7986946,2.98,2.9070227
HAPRBCKISCNVQT-MVRBIKRMSA-N,2.908,3.0363271,2.908,2.921374,2.908,3.0688388,2.908,2.9936695,2.908,2.9855273,2.908,3.2020516
SOCRJVMNYMWOJK-UHFFFAOYSA-N,3.377,3.2560544,3.377,3.1900291,3.377,3.228525,3.377,3.2517173,3.377,3.3383048,3.377,3.2051845
DCSAZWVUTTVVCP-UHFFFAOYSA-N,3.21,2.6517503,3.21,2.621253,3.21,2.619875,3.21,2.8836334,3.21,2.9804492,3.21,2.583093
ANWGPHOFNRXVBD-UHFFFAOYSA-N,2.762,3.0542045,2.762,2.9711008,2.762,3.0707343,2.762,3.200037,2.762,3.2437146,2.762,2.9437156
OSHMHBYSGAUZPK-UHFFFAOYSA-N,2.761,2.6333516,2.761,2.5376592,2.761,2.54482,2.761,2.6411455,2.761,2.4732237,2.761,2.6457493
STDKDUPKUROJKX-DPPCDFCHSA-N,3.172,2.9742458,3.172,3.0825355,3.172,3.0950298,3.172,3.0510607,3.172,3.1324077,3.172,3.0943184
HRIZIGAIQHQKQB-KIARFDLBSA-N,2.369,2.4518871,2.369,2.4483085,2.369,2.5375824,2.369,2.4270136,2.369,2.4536169,2.369,2.35265
LJTMAMAOKOOCOC-UHFFFAOYSA-N,2.971,2.9801269,2.971,3.000401,2.971,2.9199376,2.971,2.8997684,2.971,3.0628703,2.971,3.2116833
CBNCWLFHIGNDFQ-UHFFFAOYSA-N,3.033,3.0584733,3.033,2.8382165,3.033,2.9611182,3.033,2.8480203,3.033,3.068438,3.033,2.9249737
JMPVZBTYMUNRCJ-UHFFFAOYSA-N,3.325,3.2573478,3.325,2.612306,3.325,3.3040078,3.325,3.0051923,3.325,3.3144789,3.325,3.27299
ZTAOQRAXDKOCRQ-SIIJYIGPSA-N,2.514,2.7857997,2.514,2.7183166,2.514,2.843984,2.514,2.8342452,2.514,3.0159478,2.514,2.8163588
CEBSNMSMAAMYLH-UHFFFAOYSA-N,3.413,2.837888,3.413,2.4892685,3.413,3.0797558,3.413,3.044093,3.413,3.0429764,3.413,2.7684338
LSKVPSXRIDUUHE-UHFFFAOYSA-N,2.747,2.7816036,2.747,2.3171408,2.747,2.9038064,2.747,2.9298048,2.747,2.7204072,2.747,2.7440956
GJWYMEKSMDVBBM-KTFJZCBMSA-N,2.918,3.0908325,2.918,3.0559564,2.918,3.318473,2.918,3.039312,2.918,3.4946325,2.918,3.8194702
ZBRWIGOWHBTWOA-NNAPYRDBSA-N,2.484,2.8100114,2.484,2.6511717,2.484,2.7378597,2.484,2.712328,2.484,2.856647,2.484,3.0598693
IKQKAJFMTDFGLX-ABTTXMRMSA-N,3.212,3.0060272,3.212,2.9604836,3.212,3.1733077,3.212,3.134588,3.212,2.9541535,3.212,3.1456637
BVDOMYOKRXIMEC-QHEYKLQBSA-N,2.562,2.5800204,2.562,2.5814872,2.562,2.6685922,2.562,2.5858314,2.562,2.9963067,2.562,3.2955813
KIPJQFDPEBCUTR-HWAYABPNSA-N,2.644,2.928855,2.644,2.8347216,2.644,3.1493635,2.644,3.1570032,2.644,3.2023966,2.644,2.9722672
NBSMFDQVDPXWKO-YKYUPSHASA-N,2.237,2.4682412,2.237,2.742596,2.237,2.785772,2.237,2.4496148,2.237,2.9351528,2.237,3.5506227
KYIMEPXOTRFKJY-UHFFFAOYSA-N,3.395,3.1273453,3.395,2.5141082,3.395,3.0718477,3.395,3.100545,3.395,3.1794639,3.395,2.9791284
XEIFZIVUAIEZHG-CNCDYAKUSA-N,2.642,3.0241427,2.642,3.1641297,2.642,3.0840495,2.642,3.2228417,2.642,3.03841,2.642,2.8939426
ZSOYIOSRZGVLJP-UHFFFAOYSA-N,3.24,2.7949023,3.24,2.7157345,3.24,2.8664591,3.24,3.1580138,3.24,3.1032712,3.24,2.699663
QRDDTXFNJSLSMZ-UHFFFAOYSA-N,3.051,2.6897802,3.051,2.5666869,3.051,3.0119102,3.051,2.9331362,3.051,2.9198265,3.051,2.7274776
NXHBECDDGYTAHP-RKPRQOIHSA-N,2.639,2.7784386,2.639,2.7288966,2.639,2.8339605,2.639,2.729401,2.639,2.8882618,2.639,2.8450968
JAEHLVGCQRGUOA-UMTBHFSCSA-N,2.726,2.627138,2.726,2.253673,2.726,2.5403512,2.726,2.6034658,2.726,2.486928,2.726,2.3937023
BMOLGOWJHOIUJM-KVYSUAELSA-N,2.588,2.5132904,2.588,2.5788562,2.588,2.545929,2.588,2.4475725,2.588,2.7961826,2.588,3.087553
BQEARIJYHQLMMU-UCXVKNHOSA-N,2.913,3.0413013,2.913,2.9287188,2.913,2.948182,2.913,2.9341557,2.913,2.9497826,2.913,3.1600065
XWEZOMCNPCPUSS-UHFFFAOYSA-N,3.034,2.9020035,3.034,2.4825373,3.034,3.0179992,3.034,2.946512,3.034,2.9856453,3.034,2.8050246
CORXIEXLUKLNKJ-UHFFFAOYSA-N,2.871,2.884421,2.871,2.9592698,2.871,2.8349218,2.871,2.9100432,2.871,3.0439925,2.871,3.061612
ACCMCOWXXNXIQD-OWJVGSFTSA-N,2.673,2.8385184,2.673,2.911238,2.673,2.854301,2.673,2.9612944,2.673,2.7130527,2.673,2.6771643
TWCMHDQWRHDQPD-UHFFFAOYSA-N,2.765,3.068843,2.765,3.0756426,2.765,2.9923904,2.765,3.1863708,2.765,3.092645,2.765,2.9549322
AYWJQGRQKITUOM-PLVVXOMOSA-N,2.73,2.9817746,2.73,2.889965,2.73,3.015088,2.73,2.9748125,2.73,3.1637032,2.73,3.2031097
PCXYFJFKYWQTSV-UHFFFAOYSA-N,2.93,3.0606825,2.93,2.9754384,2.93,2.7472777,2.93,2.7841444,2.93,2.868957,2.93,2.791574
CNIUWFTVJRMPJI-JIGLMBKGSA-N,3.068,3.1248145,3.068,2.9907918,3.068,3.07075,3.068,3.0568638,3.068,3.202745,3.068,3.0845582
UHYVJWSBLZBSEV-UHFFFAOYSA-N,2.602,2.5734744,2.602,2.2680902,2.602,2.4293263,2.602,2.4645495,2.602,2.5167985,2.602,2.4191313
JFPOTNPQTHFJAA-FFKGLWRNSA-N,2.562,2.720125,2.562,2.6157014,2.562,2.5137334,2.562,2.4164858,2.562,2.6133645,2.562,2.5616434
LCAFBIKDSWNBEH-NOZFPZSGSA-N,2.473,2.51293,2.473,2.5329375,2.473,2.4230447,2.473,2.4306262,2.473,2.6801121,2.473,2.742543
SYYDAEOJKIVWFG-UHFFFAOYSA-N,3.216,2.9796927,3.216,2.7016747,3.216,3.013232,3.216,3.1546004,3.216,2.9784193,3.216,2.9057064
UPDYMUPMIJYHPV-MDVINBTASA-N,2.644,2.7618496,2.644,2.7260284,2.644,2.56258,2.644,2.6656168,2.644,2.7201848,2.644,2.628973
CEMCQDKOQPDCRJ-UHFFFAOYSA-N,3.339,2.7089748,3.339,2.7841191,3.339,2.7677069,3.339,2.9189308,3.339,3.0601313,3.339,2.6397245
HEDPQMGUAZBEDA-ZXLWMOCRSA-N,2.558,2.6088605,2.558,2.6177022,2.558,2.2380497,2.558,2.765911,2.558,2.6645882,2.558,2.5369337
MGPDOYZDXIMULK-UHFFFAOYSA-N,3.629,3.0280979,3.629,2.2370963,3.629,3.1516905,3.629,2.9240017,3.629,3.3507779,3.629,2.964593
FQNUUBZOSTWMGY-UHFFFAOYSA-N,3.673,3.0890324,3.673,3.1624393,3.673,3.506247,3.673,3.4389014,3.673,3.2887688,3.673,2.8926187
HUDGKTKKGFXAPV-UHFFFAOYSA-N,2.617,2.6439576,2.617,2.4127645,2.617,2.7197459,2.617,2.4815404,2.617,2.734732,2.617,2.6514678
CSSNBDNTALOJBC-LOYCUKJKSA-N,2.834,2.9842596,2.834,2.8309615,2.834,2.9068384,2.834,2.536901,2.834,2.8532803,2.834,3.0922132
BKJGCOFCDVBGLO-NKJGYYAOSA-N,2.983,3.0208628,2.983,2.7013707,2.983,2.9200933,2.983,2.8839674,2.983,3.001337,2.983,2.8348641
NRLSJZSMWOJKHB-UGXYXNLASA-N,2.671,2.810344,2.671,2.9035158,2.671,2.881698,2.671,2.7294228,2.671,3.0865827,2.671,3.512496
AUQKXZKENQICHS-UHFFFAOYSA-N,2.645,2.6665606,2.645,2.9162095,2.645,2.8443618,2.645,2.6860385,2.645,2.9549792,2.645,2.7792187
OUTWVVSGDPKZLY-UHFFFAOYSA-N,2.75,2.66561,2.75,2.4475074,2.75,2.584254,2.75,2.5429208,2.75,2.5000885,2.75,2.4687998
GNYOGKQHYXBTQF-XNDUYFRBSA-N,2.831,2.9816005,2.831,2.9541707,2.831,3.0723805,2.831,3.0362053,2.831,3.0605628,2.831,3.0364432
VFDMTMGRWWBZAI-AGDIRBAQSA-N,2.757,3.2082324,2.757,3.1201127,2.757,3.4259748,2.757,3.2972283,2.757,3.3758402,2.757,3.4567325
YUAUJYQSNRGIBM-UHFFFAOYSA-N,2.762,2.565674,2.762,2.5801094,2.762,2.5516846,2.762,2.407083,2.762,2.4500306,2.762,2.4979525
NNWOGSMWFWHVSD-UHFFFAOYSA-N,3.23,2.8348162,3.23,2.723639,3.23,3.1802855,3.23,3.2113008,3.23,3.0598836,3.23,3.1767838
NOJXYYGPPPJSKJ-BHDCTHSLSA-N,3.159,3.106165,3.159,2.9823964,3.159,3.1759832,3.159,3.1047509,3.159,3.587159,3.159,3.5219576
PREPWNKSVNSBTF-UHFFFAOYSA-N,2.39,2.437199,2.39,2.3167934,2.39,2.3306499,2.39,2.4150496,2.39,2.3212,2.39,2.3972135
MWRYIJQJYZJTKV-UHFFFAOYSA-N,2.11,2.3122199,2.11,2.2156477,2.11,2.2070956,2.11,2.2169235,2.11,2.2412112,2.11,2.0122921
MPVUUSKPDKEIJS-UHFFFAOYSA-N,3.094,3.0237708,3.094,2.4596303,3.094,3.1492143,3.094,2.8966227,3.094,3.0285282,3.094,3.0817924
XZMXBXAGWGPAGG-MSXBASLCSA-N,2.419,2.8274832,2.419,2.4960194,2.419,2.4603498,2.419,2.4428494,2.419,2.8584793,2.419,2.6145322
VSFGXHCWFWDEID-UHFFFAOYSA-N,2.505,2.7521966,2.505,1.9948189,2.505,2.82125,2.505,2.8396933,2.505,2.931487,2.505,2.6252737
CLWQANVZEVWNHE-POVYGCMQSA-N,2.603,2.6398544,2.603,2.7540853,2.603,2.7774005,2.603,2.8501487,2.603,2.748816,2.603,2.6346529
KDHRBYMCRGXJQK-AOFDZGEKSA-N,3.02,2.9429593,3.02,2.8660328,3.02,2.86342,3.02,2.970072,3.02,3.015442,3.02,3.060566
UISYJIXRAFPWEI-KUMKTNLOSA-N,2.341,2.3778467,2.341,2.440571,2.341,2.4351733,2.341,2.2792344,2.341,2.5751119,2.341,2.6799965
SJNBYYPLFRCEAS-YHNVZWEYSA-N,2.804,2.9115224,2.804,2.8594346,2.804,2.7795982,2.804,2.8585126,2.804,2.8856091,2.804,2.8996277
HUCHKOHNDVSLQN-UHFFFAOYSA-N,2.585,2.5449784,2.585,2.446629,2.585,2.4684603,2.585,2.5718355,2.585,2.5853927,2.585,2.5407512
DIZVHAQODFRIHH-UHFFFAOYSA-N,3.311,2.9017985,3.311,2.7294335,3.311,2.7779582,3.311,2.746393,3.311,3.1111643,3.311,3.1097488
MCKQZNACSJAFDU-UHFFFAOYSA-N,3.07,2.629399,3.07,2.366406,3.07,2.8830535,3.07,2.5656059,3.07,3.0165708,3.07,2.714263
REHAMKKIFDVOGB-UHFFFAOYSA-N,3.32,2.875979,3.32,2.495843,3.32,2.8818605,3.32,3.2351518,3.32,3.1404984,3.32,2.9144502
VRSUHSBOHCKKRE-UHFFFAOYSA-N,2.809,2.874508,2.809,2.8616083,2.809,2.838668,2.809,2.9411438,2.809,2.9163916,2.809,2.944122
LNLCLECNRFFMGC-UHFFFAOYSA-N,3.248,2.707344,3.248,2.3528688,3.248,2.8027632,3.248,2.9354835,3.248,3.200105,3.248,2.6697087
JBTDJNJZDZMLHT-OVBWEORCSA-N,2.863,2.72781,2.863,2.7887652,2.863,2.8918812,2.863,2.7721117,2.863,2.9246836,2.863,3.0588393
OVRQTNKRGCXLHF-UHFFFAOYSA-N,3.3,3.026314,3.3,2.359531,3.3,3.0190566,3.3,2.7555783,3.3,3.1507025,3.3,2.8783891
MXWMJALLQLMUBH-UHFFFAOYSA-N,3.345,3.0008323,3.345,2.4343102,3.345,3.0495472,3.345,2.8476095,3.345,3.0789728,3.345,2.861958
TUUYXUPVFDVMGH-UHFFFAOYSA-N,3.283,2.7987475,3.283,2.7233868,3.283,2.8745668,3.283,3.0815148,3.283,3.1957173,3.283,2.831068
XMCCYFCQHNIMQE-RWNJCICYSA-N,3.054,2.9822874,3.054,3.0667446,3.054,3.225745,3.054,3.2680635,3.054,3.3811505,3.054,3.5250635
YYLIFGGKVFSTBA-GMXOEVEVSA-N,2.653,2.5934343,2.653,2.7909813,2.653,2.5695639,2.653,2.7777529,2.653,3.1614082,2.653,2.900204
TZORBXMILYKBRU-WCRKGUFQSA-N,2.791,3.0749729,2.791,3.0879722,2.791,3.2795877,2.791,3.0611207,2.791,3.1806371,2.791,3.1560814
XXKXSTDLQYRVIQ-UHFFFAOYSA-N,2.706,2.7482693,2.706,2.6631618,2.706,2.9169853,2.706,2.942434,2.706,3.002903,2.706,2.9418993
MCOAHRJDWUQHRQ-YFSHNDNZSA-N,3.021,3.067261,3.021,3.020504,3.021,3.1852665,3.021,3.176761,3.021,2.8403268,3.021,3.0997648
RFVQCPXGGJECGC-URZIEALYSA-N,3.32,3.0215414,3.32,3.065941,3.32,3.097053,3.32,3.4771762,3.32,3.4798563,3.32,3.4215941
RPFKWQSYBQXDDN-UHFFFAOYSA-N,2.798,2.9206662,2.798,2.7699046,2.798,2.8407855,2.798,2.9361255,2.798,2.893027,2.798,2.9199636
CTIGIEQPPNNYPW-UHFFFAOYSA-N,3.141,2.648887,3.141,2.3963995,3.141,2.8733544,3.141,2.9943783,3.141,2.9460254,3.141,2.718342
FKVRJDXCHALVCP-UHFFFAOYSA-N,3.024,3.0230966,3.024,2.8964975,3.024,3.0038636,3.024,2.7555094,3.024,2.9253247,3.024,2.791213
YKWSPZZLSADHNY-HBHSWBPBSA-N,2.91,2.8322868,2.91,2.3597484,2.91,3.0032105,2.91,2.7779484,2.91,2.9344926,2.91,2.6518571
DMUXZVYFDQMXPE-YRYUUJSRSA-N,3.095,3.2564926,3.095,3.1139538,3.095,3.2503924,3.095,2.806038,3.095,3.5220995,3.095,2.9299119
BOPMKUHBWQYHID-QHPTVUIVSA-N,2.957,2.769914,2.957,2.6647258,2.957,2.8517992,2.957,2.7498171,2.957,2.9033992,2.957,2.7370014
OAXQPSJFXSRSDT-NNRJCLOKSA-N,2.908,2.911183,2.908,2.9188368,2.908,2.9234805,2.908,2.9385374,2.908,3.088958,2.908,2.9680846
XIIIKCPLYQJQMV-UHFFFAOYSA-N,3.481,2.7728016,3.481,2.5249035,3.481,2.984991,3.481,3.0669763,3.481,3.1418486,3.481,2.8664284
JBHXGVBLVFTGDP-UHFFFAOYSA-N,2.245,2.3165379,2.245,2.235774,2.245,2.2091806,2.245,2.274803,2.245,2.1338475,2.245,2.4467292
