,SchNet_true_ES1,SchNet_pred_ES1,PaiNN_true_ES1,PaiNN_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
XOWVKVIIOISBAU-SXAVBERDSA-N,2.811,2.7819626,2.811,2.8724198,2.811,2.823029,2.811,2.7700999,2.811,2.9010215,2.811,2.642027
SPFWMYHLWHCASR-POHGQRKGSA-N,2.223,2.299286,2.223,2.373254,2.223,2.2436624,2.223,2.3763072,2.223,2.4034383,2.223,2.4244044
IRZFHAFCCQNFTF-BHEVQEJQSA-N,2.384,2.343042,2.384,2.4082642,2.384,2.32561,2.384,2.4135122,2.384,2.1347454,2.384,2.3000994
GXINRLWJYVUYOJ-YLKCYHHESA-N,2.689,2.8064423,2.689,2.8238192,2.689,2.8246095,2.689,2.74924,2.689,2.853679,2.689,2.7712834
GFUGCLDJALYDBZ-HHEMKCRVSA-N,3.227,3.1402388,3.227,3.3071759,3.227,3.0489585,3.227,2.9087026,3.227,3.1002643,3.227,3.1132596
ZEBHXAVBOJPDOL-MECANEOGSA-N,2.744,2.9007957,2.744,2.7236812,2.744,2.9046202,2.744,2.872235,2.744,2.9658337,2.744,2.980754
KFAOOYCHFBAMBG-QTQNKRQRSA-N,3.116,3.1038392,3.116,3.2873774,3.116,3.2866833,3.116,3.269979,3.116,2.961193,3.116,2.8997915
MUPLUMOSFANVCA-DTMWMUKOSA-N,2.971,3.1150613,2.971,3.1680322,2.971,3.1653543,2.971,3.1264853,2.971,2.873677,2.971,2.9884636
MWOIMKDLXOQJOU-NGBFVLQYSA-N,3.057,3.1433258,3.057,2.9593406,3.057,3.140266,3.057,3.0276723,3.057,2.8860872,3.057,3.1058743
CNTAQBMIELNDDF-ZYUCQCQZSA-N,2.505,2.6430879,2.505,2.666495,2.505,2.6709478,2.505,2.6373177,2.505,2.4819767,2.505,2.4613688
SYLARGZGDSTJSC-AEUUOICLSA-N,2.798,2.8444955,2.798,2.853675,2.798,2.8442907,2.798,2.7715034,2.798,2.8586695,2.798,2.7763479
LSAHHCYCICPDOM-IIIKEHJMSA-N,2.882,2.638842,2.882,2.7886682,2.882,2.7190917,2.882,2.5617945,2.882,2.479155,2.882,2.401601
KKPDANFHAJMPAJ-BAESSZLLSA-N,2.401,2.417272,2.401,2.374361,2.401,2.169167,2.401,2.3958404,2.401,2.3697062,2.401,2.3303509
KSERBOKGVPOIKT-APZTZONBSA-N,2.264,2.210041,2.264,1.6846,2.264,2.054165,2.264,2.3288264,2.264,2.2029033,2.264,2.2548523
OYOXHJUXANNSSA-OOEWDAAOSA-N,3.248,3.156662,3.248,2.9991395,3.248,3.096392,3.248,3.0731928,3.248,2.9235065,3.248,2.9662309
SBVXQEBHHNGIAH-WIMUOEIGSA-N,2.367,2.35344,2.367,2.2390583,2.367,2.1433258,2.367,2.1604233,2.367,2.3963754,2.367,2.3742535
QHBYAJVBQGSGMD-YRJKAGBCSA-N,2.818,2.7890491,2.818,2.8412719,2.818,2.689275,2.818,2.8147597,2.818,2.7242053,2.818,2.756495
KPQLBUMXHBNAFW-OHZVZSIMSA-N,2.931,2.8072085,2.931,2.554072,2.931,2.7479866,2.931,2.9792194,2.931,2.9971068,2.931,3.1080713
NRXAUPJADFRFRH-OHLKXVFMSA-N,2.489,2.3911655,2.489,2.1786401,2.489,2.5461502,2.489,2.378794,2.489,2.3653731,2.489,2.3571482
VRFWYORGTHLWEY-KJXVREBKSA-N,2.915,3.003409,2.915,2.9946628,2.915,3.1630542,2.915,3.038431,2.915,2.9698205,2.915,2.882765
CEZNUGLXJLFOIH-PONZDJLKSA-N,2.911,2.962983,2.911,2.795,2.911,2.9688344,2.911,2.896111,2.911,2.8642595,2.911,2.904845
WJIPJRILLGLZDN-NPPDPXEESA-N,3.401,3.269902,3.401,3.2681289,3.401,3.337298,3.401,3.2348938,3.401,3.1663117,3.401,3.0704343
PQEXLPVHEMTOQQ-CHSHITCJSA-N,2.327,1.4673029,2.327,1.7098402,2.327,1.9459469,2.327,2.0518944,2.327,1.82451,2.327,0.89842206
IYOQCGHDRWEPBX-KQOYITCJSA-N,2.856,2.9501438,2.856,3.0341642,2.856,3.045129,2.856,2.9749756,2.856,2.8407571,2.856,2.9634237
ZVKJNTBRNKGYGF-RXXKTCIYSA-N,2.224,1.5420127,2.224,1.7892293,2.224,1.9424986,2.224,1.8355477,2.224,1.8079213,2.224,1.5486318
WYHOTBMNKFPUFD-KBKYJPHKSA-N,2.459,2.620659,2.459,2.7751327,2.459,2.408647,2.459,2.6866066,2.459,2.5683823,2.459,2.6282969
GKVCWQISHPWGHF-DIOPSPQCSA-N,2.829,2.9126458,2.829,2.8364878,2.829,2.5869343,2.829,2.8416052,2.829,2.6274276,2.829,2.734616
XIHRYYLPVJXVRH-ZHLJTYPTSA-N,2.9,3.1874866,2.9,3.132833,2.9,3.1901867,2.9,3.1160293,2.9,2.9436994,2.9,2.7869103
YQNVALIZBPPXJH-ATZGPIRCSA-N,2.841,2.8155723,2.841,2.8343644,2.841,2.8294578,2.841,2.767594,2.841,2.754292,2.841,2.9511442
CQEQDKFJYNCCPQ-MWBNBJEGSA-N,3.169,3.1565607,3.169,3.1332808,3.169,3.285164,3.169,3.2655632,3.169,3.254341,3.169,3.116703
YRQBYZNIVQFRDF-OKCWKZEQSA-N,3.359,3.0809708,3.359,3.1679087,3.359,3.0343018,3.359,3.187747,3.359,2.9000874,3.359,3.0583215
SKHPKHZDQABSNJ-NNMKZAGGSA-N,2.673,2.854995,2.673,2.8358133,2.673,2.7343905,2.673,2.731875,2.673,2.7722151,2.673,2.8628752
SRVRRIDLTQSJNS-POFWOYSCSA-N,2.688,2.7937431,2.688,2.6218383,2.688,2.7135203,2.688,2.5643368,2.688,2.7301736,2.688,2.9395382
XVEOVVJBRDRWEE-PMCRKUBMSA-N,2.777,2.8789935,2.777,2.7893994,2.777,2.8982744,2.777,2.8379142,2.777,2.8739731,2.777,2.8254328
RKKFZGVDUAQFAB-PHWGTQALSA-N,2.769,2.8508012,2.769,2.8843236,2.769,3.0235574,2.769,2.8376346,2.769,2.8672383,2.769,2.797993
QLTFXRSRYPHOLE-YYLPMUHZSA-N,2.385,2.1786146,2.385,2.4374573,2.385,2.3787298,2.385,2.2121665,2.385,2.3005295,2.385,2.2582047
NJMGNKNRYIVNTL-FTCYSYDXSA-N,2.697,2.9446537,2.697,2.8755615,2.697,2.765944,2.697,2.8674583,2.697,2.7666006,2.697,2.7229724
FHYXJLZZJRDLAK-WISDOUASSA-N,2.679,2.7537012,2.679,2.7652352,2.679,2.9109564,2.679,2.8454108,2.679,3.007424,2.679,2.9150708
UNTMHFBHIQBECW-BUADGAHVSA-N,3.237,3.2338812,3.237,3.1383858,3.237,3.047338,3.237,3.2110295,3.237,3.0854023,3.237,3.2267764
UPVGTOFMFZQMGQ-VHFSBPNMSA-N,2.434,2.6128576,2.434,2.370834,2.434,2.5636625,2.434,2.5869668,2.434,2.6412177,2.434,2.4264941
HFCLHRXHJZHQKO-FALJNBMZSA-N,2.363,2.1592095,2.363,2.032144,2.363,2.1057618,2.363,2.0177941,2.363,2.2739024,2.363,2.1440804
KYPNJSKXJZSTLV-HNSNBQBZSA-N,2.889,2.8705766,2.889,2.9237716,2.889,2.8984215,2.889,2.9535916,2.889,2.9625213,2.889,2.9093041
MZIICSNHXNZQCU-FLUNURKVSA-N,2.502,2.9830155,2.502,2.8480785,2.502,2.560122,2.502,2.7617676,2.502,2.8220234,2.502,2.8948534
LTEPKZGBMLWYAX-MQQARFACSA-N,2.825,2.730061,2.825,2.7110434,2.825,1.9971943,2.825,2.7683866,2.825,2.67166,2.825,2.6979592
YHSXJLFJFRBZLA-ZBIWZBSJSA-N,3.091,3.1342404,3.091,2.9640553,3.091,3.1229467,3.091,2.881053,3.091,2.780162,3.091,2.9556031
FKWCDODLIQCPMY-RPHGGDOWSA-N,2.541,2.6116574,2.541,2.659181,2.541,2.5211313,2.541,2.580863,2.541,2.5735855,2.541,2.668968
CZPMEAONOSXADS-NPEQHDRISA-N,3.317,3.1621692,3.317,3.0582664,3.317,3.3187509,3.317,3.1381645,3.317,2.9129965,3.317,2.9812062
PLYACAVAJBUMFY-OMVMDIQWSA-N,2.38,2.3330112,2.38,2.482524,2.38,2.3427625,2.38,2.5167704,2.38,2.7099702,2.38,2.5512645
MMDMGJYPESUDQQ-MWLSYYOVSA-N,2.771,2.7211232,2.771,2.5938933,2.771,2.6964557,2.771,2.7045238,2.771,2.6631956,2.771,2.6853755
NCYRIMWWXORYIP-IAWVNVDLSA-N,2.89,2.7888658,2.89,2.9744701,2.89,2.727629,2.89,2.8651466,2.89,2.893823,2.89,2.8890083
FHGWTSIBYSUYIJ-PPLYLLOASA-N,2.43,2.4249125,2.43,2.3989158,2.43,2.3767848,2.43,2.3441048,2.43,2.4272316,2.43,2.5894008
JNHHHBKULDYWET-QVGWBTEESA-N,2.864,2.8750372,2.864,2.8980305,2.864,2.9338393,2.864,2.839847,2.864,2.7738469,2.864,2.858533
HSBNETOMQZQBHH-YLYVUXRMSA-N,2.324,2.7056103,2.324,2.654382,2.324,2.6145096,2.324,2.6347382,2.324,2.5601885,2.324,2.5902774
UBZQFVBDEDBYSP-DYTRIKSQSA-N,2.322,2.4650629,2.322,2.3957288,2.322,2.345549,2.322,2.2993484,2.322,2.3975697,2.322,2.4864953
GQZCCBRRAJZJSD-FJOOOWILSA-N,2.985,3.005326,2.985,2.820608,2.985,2.9462826,2.985,2.952685,2.985,2.91019,2.985,2.998305
FWLZPUDHQWTDPR-QEMDGBMQSA-N,2.983,3.0586529,2.983,2.9877877,2.983,3.2944844,2.983,3.1904278,2.983,3.1193779,2.983,2.9446678
YJJOEFJTDCULPM-YKDAQNRMSA-N,3.219,3.0266767,3.219,3.0331938,3.219,3.0643659,3.219,2.954435,3.219,2.8738182,3.219,3.0249238
REHJWYLLTJOGGE-BRTCLUDTSA-N,2.818,3.0187562,2.818,2.9607716,2.818,3.016095,2.818,2.8835015,2.818,2.9380858,2.818,2.863758
VSNFCUVYNZAZJS-LNOGLZFOSA-N,3.024,3.2083032,3.024,3.1344268,3.024,3.2419844,3.024,3.226386,3.024,3.1986556,3.024,3.2151704
YBSZARPPWYLXGA-WGMVVGTMSA-N,2.747,2.9113448,2.747,2.648164,2.747,2.8814332,2.747,2.8464956,2.747,2.9358416,2.747,3.0225627
NQUWGSCTQYOVRW-WEMPBIJTSA-N,2.924,2.9993167,2.924,2.8160563,2.924,2.9388433,2.924,2.8738365,2.924,2.9723682,2.924,2.927097
BMDGDRHMUOMFDI-FTFSGFEDSA-N,2.716,2.7707422,2.716,2.8125954,2.716,2.960823,2.716,2.843997,2.716,2.8184204,2.716,2.820523
JDHZIHRYUKIWLO-WJUIDDSLSA-N,3.006,3.058005,3.006,3.116975,3.006,3.222635,3.006,2.9306984,3.006,2.8116007,3.006,2.9364643
QRQNWJUDHSUUAO-RODHXAHZSA-N,2.39,2.289677,2.39,2.278348,2.39,2.2544465,2.39,2.362459,2.39,2.3121452,2.39,2.190343
FXNNZMICQSXHCU-TWKHWXDSSA-N,2.306,2.4659152,2.306,2.445135,2.306,2.228786,2.306,2.1938748,2.306,2.337867,2.306,2.2622962
IIJBGKWWMYVTFX-WIUAYCEJSA-N,2.408,2.3359883,2.408,2.2558331,2.408,2.2636564,2.408,2.2921827,2.408,2.2455912,2.408,2.4153612
ZDNYGMNSSLFBOI-FFKGLWRNSA-N,2.359,2.343389,2.359,2.446702,2.359,2.349396,2.359,2.2259543,2.359,2.557338,2.359,2.4488168
IHPYKLDOSVLISR-MBPVCRDYSA-N,2.681,2.861406,2.681,2.640177,2.681,2.7956874,2.681,2.6530278,2.681,2.5899372,2.681,2.6023142
LCANCIYMSJUPTH-AQUGMHQTSA-N,2.694,2.907481,2.694,2.9318163,2.694,3.0090246,2.694,2.9462104,2.694,2.8309762,2.694,2.833536
NXBUEYQVDLTABX-UJZRKPBUSA-N,2.641,2.6408918,2.641,2.415326,2.641,2.5733926,2.641,2.563687,2.641,2.5626566,2.641,2.5857322
RQOXNQNGHJKMOF-QVGWBTEESA-N,2.864,2.8697314,2.864,2.7784147,2.864,3.013235,2.864,2.8165102,2.864,2.9829314,2.864,2.6971943
IJCYKSQDNYJRNH-SAKRXGABSA-N,3.301,3.2049778,3.301,3.2241504,3.301,3.3153603,3.301,3.1999772,3.301,3.0902784,3.301,3.0801933
XBMLXGPADMLLJR-RZNTYIFUSA-N,2.999,2.862102,2.999,2.9462214,2.999,2.840099,2.999,3.030671,2.999,2.7045622,2.999,2.7682145
HDMLRFVQIMQJJW-UUKRNIFRSA-N,2.327,2.2566864,2.327,2.2729197,2.327,2.1155813,2.327,2.301068,2.327,2.047912,2.327,2.3433576
VXTTZGJGBUYNJA-CLZOLZQKSA-N,2.387,2.3314362,2.387,2.6532316,2.387,2.2751446,2.387,2.4837115,2.387,2.5693674,2.387,2.7491724
OIAZIVWQQSTHIV-QGEIZBHWSA-N,2.443,2.2454493,2.443,2.2841866,2.443,2.364749,2.443,2.3959627,2.443,2.5274606,2.443,2.4091828
COIQYTYLMDQBSF-IRNPMFHXSA-N,3.112,3.1296387,3.112,3.206016,3.112,3.087793,3.112,3.1281714,3.112,3.0593402,3.112,3.1158295
YYSHIQYZKZJNFX-LQIFJAKZSA-N,2.803,2.8749995,2.803,2.7319942,2.803,2.842053,2.803,2.8444045,2.803,2.8151839,2.803,2.7034943
SDCQXENBHWDGMU-MMEFXTCHSA-N,2.781,3.257903,2.781,3.016142,2.781,2.9614334,2.781,2.952216,2.781,3.1436093,2.781,2.997264
MARJVHWLOMVUNH-OYSCCKONSA-N,2.722,2.8365536,2.722,2.755696,2.722,2.5676384,2.722,2.8237507,2.722,2.897458,2.722,2.8058314
OHVVRLHQFOHYEZ-OAQMXIGCSA-N,2.957,2.8817766,2.957,2.8147278,2.957,2.960081,2.957,2.8545787,2.957,2.8903818,2.957,2.7697322
IIQSBFJDSLTXDM-SETIRSJTSA-N,3.069,2.9537435,3.069,3.0167587,3.069,3.076284,3.069,3.011929,3.069,2.9803522,3.069,3.0013518
WOZKSJHVXNUUHI-OBODDMRWSA-N,2.384,2.5134532,2.384,2.296423,2.384,2.5385768,2.384,2.5197928,2.384,2.453248,2.384,2.298584
LCPNPBMBISGCQM-HNMOCYRHSA-N,3.137,3.07116,3.137,3.103964,3.137,3.2203476,3.137,3.0354404,3.137,2.89615,3.137,2.9313555
KJXMIYKPHGOHHU-OBXPLWTPSA-N,2.167,2.392178,2.167,2.1555212,2.167,2.1947417,2.167,2.2998476,2.167,2.3659093,2.167,2.18326
HFVUTEWCTKRKHI-NGBFVLQYSA-N,2.788,2.985748,2.788,2.8176765,2.788,2.9617069,2.788,2.9041884,2.788,2.8482077,2.788,2.67936
CJQZZQIWLMBLOW-RODHXAHZSA-N,2.331,2.186624,2.331,2.3392305,2.331,2.301517,2.331,2.06089,2.331,2.2433562,2.331,2.1275957
VNZVRHDCKAVJJY-SOYDKVGPSA-N,2.567,2.687298,2.567,2.7302732,2.567,2.6254985,2.567,2.5888963,2.567,2.7486527,2.567,2.5824487
HXQDRGVLQFEORK-GQWFFFTNSA-N,2.579,2.7120361,2.579,2.6481678,2.579,2.7637076,2.579,2.6831095,2.579,2.5665612,2.579,2.6665714
SISBJGWAXAVKET-AKERKRSRSA-N,2.524,2.8134787,2.524,2.3749437,2.524,2.7240021,2.524,2.5587049,2.524,2.7121959,2.524,2.7359467
QQLDPOMUCQZTEE-CWKSNRJTSA-N,2.784,2.9413366,2.784,2.9260895,2.784,2.760352,2.784,2.743815,2.784,2.9413896,2.784,2.8917913
YWAUMYMOATZGCB-IDWIKUEFSA-N,3.139,2.9255059,3.139,2.9735959,3.139,3.3050406,3.139,2.8410754,3.139,2.9406123,3.139,2.7866468
MFQKHVUCZLECCG-LEXORQHVSA-N,3.16,3.144035,3.16,3.1327329,3.16,3.2246761,3.16,3.0296195,3.16,3.0025678,3.16,3.0797536
NCLNZUJGFUMJAY-OVIPLQDJSA-N,3.013,3.097874,3.013,2.9851534,3.013,3.0792127,3.013,2.9700105,3.013,2.6582615,3.013,2.921414
LVUYAZZWLYDODH-YQOHXEDVSA-N,2.497,2.777881,2.497,2.8372905,2.497,2.6761897,2.497,2.6552308,2.497,2.6926017,2.497,2.7054007
SPDLHPRCIPULNA-TWZBBCJPSA-N,2.265,2.5787768,2.265,2.6306515,2.265,2.5310955,2.265,2.6621065,2.265,2.6565723,2.265,2.5971055
VGFXNYBAEYSQLU-CNHKJKLMSA-N,2.501,2.6517558,2.501,2.6010406,2.501,2.363466,2.501,2.7182922,2.501,2.43665,2.501,2.6981928
CNYKIQVEKUPXOH-FNIOUGTHSA-N,2.382,2.4665964,2.382,2.4264634,2.382,2.5023026,2.382,2.4894068,2.382,2.4019916,2.382,2.475795
PCSSPAVMOQFWNO-LGNKYIDASA-N,3.0,3.0969799,3.0,3.0592327,3.0,3.1968083,3.0,3.0351357,3.0,3.000401,3.0,2.9848814
ZEXZAWSUEYSDIO-OQHDRHACSA-N,2.87,2.9735532,2.87,2.9813194,2.87,3.0105195,2.87,2.9037898,2.87,2.9189093,2.87,2.8521986
RCTREJOUECEEAV-PMNVOCJDSA-N,2.808,3.079416,2.808,3.0084772,2.808,2.890569,2.808,3.0361948,2.808,2.9427369,2.808,2.901049
ZYKAUHRZSYGGHW-SMLMWAKRSA-N,2.395,2.3898022,2.395,2.377499,2.395,2.4225912,2.395,2.481951,2.395,2.144906,2.395,2.6036987
FWRGUPTWOYBRTH-CATFIOGKSA-N,2.839,2.8300805,2.839,3.0430195,2.839,3.0178182,2.839,2.7503102,2.839,2.9941087,2.839,2.459724
MBWHPWCNJUKUDA-BUERZNIZSA-N,2.506,2.367406,2.506,2.5785716,2.506,2.5800114,2.506,2.5689375,2.506,2.686734,2.506,2.3928602
ALWQJMXCSBNUIG-AEVGBRMKSA-N,2.597,3.1159832,2.597,2.942589,2.597,2.9572492,2.597,2.8766336,2.597,3.046546,2.597,3.1397924
YCLHNDLMWLRTFM-GCQNAAFDSA-N,2.412,2.3658907,2.412,2.2755332,2.412,2.2517695,2.412,2.376014,2.412,2.6129398,2.412,2.4923434
RHPLAVVMUKQVRV-KOKCXWAISA-N,2.332,2.4502387,2.332,2.6236486,2.332,2.3729303,2.332,2.2889247,2.332,2.4466662,2.332,2.5544126
ZSUGITMTIWACGS-GICBVMCCSA-N,2.153,2.310255,2.153,2.4635165,2.153,1.9809561,2.153,2.2713742,2.153,2.5534968,2.153,2.5267186
WLAKVTRBTVULNH-WPKGUHOZSA-N,2.511,2.6751769,2.511,2.707241,2.511,2.5757635,2.511,2.6121461,2.511,2.7863383,2.511,2.7359452
PWZXXDGXAXXXKR-XZCKPCPMSA-N,2.59,2.4336858,2.59,2.610607,2.59,2.659239,2.59,2.676114,2.59,2.7150977,2.59,2.6769176
REOFLUCXDOMZBT-UHQQYSDHSA-N,2.929,3.0232537,2.929,3.1640549,2.929,2.9919481,2.929,3.1878533,2.929,3.0594714,2.929,2.998037
FOYZENPGUYCYCU-XFEUYYMJSA-N,2.42,2.553044,2.42,2.4841256,2.42,2.4567137,2.42,2.4286797,2.42,2.6328108,2.42,2.7156446
GBOGDJNVFZJGBZ-YDQCASSASA-N,2.804,2.7969303,2.804,2.7542782,2.804,2.887169,2.804,2.716284,2.804,2.8648968,2.804,2.8005347
RKDOFCIMANFWJL-CGFKCVSFSA-N,2.717,2.604575,2.717,2.8019772,2.717,2.5947568,2.717,2.5708559,2.717,2.6747103,2.717,2.7083268
QCOSCEMUJCHFIW-OKTCSOCDSA-N,3.215,3.1949706,3.215,3.1102228,3.215,3.1936684,3.215,3.3273275,3.215,3.0308437,3.215,2.9948127
FXWPPEMQFONUBH-PPFAIWLASA-N,2.756,2.854858,2.756,2.8698559,2.756,3.0122201,2.756,2.818701,2.756,2.7956042,2.756,2.785824
PHXWKVWDMQQLMS-AQAGRAQRSA-N,2.701,2.5904868,2.701,2.6491299,2.701,2.6324291,2.701,2.6299727,2.701,2.5723622,2.701,2.8253124
OSTHBPIPSXZMGC-OWGLKHLLSA-N,2.793,2.8756933,2.793,2.9273508,2.793,2.9334803,2.793,2.8938897,2.793,2.9030852,2.793,2.9140658
SGCSGJFGLZAFJK-GLNBFOKYSA-N,2.772,2.8512192,2.772,2.8389807,2.772,2.8499968,2.772,2.8536317,2.772,2.655155,2.772,2.7466583
PLNNWOWTWVOWBF-JLOWTHAQSA-N,2.731,2.4757168,2.731,2.5154896,2.731,2.7609954,2.731,2.554037,2.731,2.7309484,2.731,2.5197084
MIOQEXMXFUQAKP-BFSSJYCNSA-N,2.703,2.526325,2.703,2.829249,2.703,2.6112309,2.703,2.611685,2.703,2.775929,2.703,2.7683165
AMGVEVVWQGRKNH-IVXQSLCQSA-N,2.672,2.6451128,2.672,2.695483,2.672,2.574961,2.672,2.5267508,2.672,2.6525574,2.672,2.6753478
XLHSFBGUMUIWIP-SMXMXQJSSA-N,2.116,2.0830286,2.116,2.2406707,2.116,1.997369,2.116,2.4216065,2.116,2.0986836,2.116,2.4027848
CNMQJZIEMWYHNW-IZEKYJKFSA-N,2.592,2.9097586,2.592,2.8342655,2.592,2.6220644,2.592,2.5997396,2.592,2.8998702,2.592,2.7620375
ZLMXBZDWQJCNFI-VWKWSRHDSA-N,2.851,2.9822283,2.851,2.959904,2.851,2.9717488,2.851,2.9181445,2.851,2.8856065,2.851,2.848865
SHLISVZIRCALEX-PBEOLHQGSA-N,2.791,2.95426,2.791,2.9805722,2.791,2.9798112,2.791,2.9598804,2.791,2.9963584,2.791,2.971617
QBIIEADRCYQSDJ-IIPSGKBCSA-N,2.262,2.3307004,2.262,2.3723388,2.262,2.3711138,2.262,2.3278434,2.262,2.383733,2.262,2.226081
RGWYADJEDNLRMG-DEBNVXLLSA-N,2.944,2.998383,2.944,3.171848,2.944,3.061831,2.944,3.1056097,2.944,2.9812455,2.944,2.9095821
HUXYAUDAHZTYIY-DQGTYSGISA-N,2.54,2.609389,2.54,2.7150068,2.54,2.5446155,2.54,2.520345,2.54,2.627932,2.54,2.6572163
XBDISXDFHUFYEE-ULJQTEJDSA-N,2.471,2.7627227,2.471,2.6331234,2.471,2.6621208,2.471,2.7011845,2.471,2.829692,2.471,2.712607
HJKHRVSIZQEKPV-XICOUIIWSA-N,2.424,2.3022652,2.424,2.1278594,2.424,2.2422874,2.424,2.1934006,2.424,2.2300732,2.424,2.1503103
OCMOZFGLAOXETF-XIGLZEOPSA-N,2.65,3.2578099,2.65,2.9933996,2.65,2.9891827,2.65,3.0430133,2.65,2.8474672,2.65,2.912919
CXTULAUKRXAYHD-ULEUCASFSA-N,2.693,2.9016054,2.693,2.758489,2.693,2.8206322,2.693,2.943302,2.693,2.5718179,2.693,2.5950615
ZOYHPOKIPULRHG-JVJLEWKMSA-N,2.332,2.602827,2.332,2.3790417,2.332,2.4023798,2.332,2.5524778,2.332,2.610191,2.332,2.522041
NWBIDHMWOWNNAX-WWFUOJNFSA-N,2.484,2.847139,2.484,2.906131,2.484,2.681586,2.484,2.7880054,2.484,2.9456074,2.484,2.915509
ZIVKMPWTHKBUKH-BHWJIPFMSA-N,2.982,2.9776015,2.982,3.0592992,2.982,2.9735546,2.982,2.993828,2.982,3.0352688,2.982,3.1013663
ISYNAWLPHYOWOL-FHRSNEAWSA-N,2.857,2.9291925,2.857,2.9332864,2.857,2.9582944,2.857,2.8872523,2.857,2.8905723,2.857,2.9149547
IFOYFINUPBLZIW-TWBSLAQOSA-N,2.695,2.8198588,2.695,2.8249345,2.695,2.766339,2.695,2.694091,2.695,2.7046585,2.695,2.705819
AYIIRLWGIPYPSQ-HTPWANOKSA-N,2.848,2.880847,2.848,3.0381794,2.848,2.9038703,2.848,2.9312732,2.848,2.964453,2.848,2.7506628
FWFWLQCAQDZUST-MIDOTSIUSA-N,3.099,3.0364292,3.099,3.038274,3.099,2.9558127,3.099,2.950666,3.099,2.9084814,3.099,2.897411
RXYAZCJOASWSRO-WCRKGUFQSA-N,2.374,2.4393678,2.374,2.3300908,2.374,2.4466376,2.374,2.3430498,2.374,2.4238899,2.374,2.3224452
BIDMXLDLQGONRK-QKJGQZDNSA-N,3.11,3.1217554,3.11,3.0701535,3.11,3.1638873,3.11,2.9701862,3.11,2.903457,3.11,2.7192063
LGBMDDRFKNWIOR-BYDMSBDESA-N,2.695,2.8768945,2.695,2.8303258,2.695,2.672122,2.695,2.7745306,2.695,2.5969965,2.695,2.8280258
OOGRCYLOLIIRCL-CWFJKILCSA-N,3.436,3.3268027,3.436,3.3278325,3.436,3.3676832,3.436,3.1520772,3.436,3.0766594,3.436,3.1579
XHOIOHKJAIWXLM-RHCMASHESA-N,2.486,2.7026076,2.486,2.3905292,2.486,2.6010864,2.486,2.6620226,2.486,2.7577221,2.486,2.631618
ZKWQSMQEBNQIMC-GBTOEAJVSA-N,2.764,2.7377102,2.764,2.5220842,2.764,2.7801957,2.764,2.8288155,2.764,2.6638243,2.764,2.8418145
ZYUZIBUZEJXKJQ-SVGIKVQFSA-N,1.766,2.507821,1.766,2.1790211,1.766,2.3932462,1.766,2.5168605,1.766,2.6084824,1.766,2.5824654
VVHCXYMPXVYKGB-IHCKOBIDSA-N,2.927,3.0243201,2.927,3.0621624,2.927,3.057079,2.927,3.0516431,2.927,2.940398,2.927,2.7598822
VDXGWHOYGGZQSV-PMCRKUBMSA-N,2.686,2.636581,2.686,2.601354,2.686,2.703105,2.686,2.6467009,2.686,2.6783867,2.686,2.5229564
XDXGORCPIWQBSX-WUXFLROFSA-N,2.526,2.885964,2.526,3.011681,2.526,2.8215292,2.526,2.7183628,2.526,2.7941961,2.526,2.7170112
HRZAXDOQRFHDED-OWNKRRAQSA-N,2.771,2.8398786,2.771,2.8479538,2.771,2.956099,2.771,2.8357863,2.771,2.7498457,2.771,2.8429735
YJYJGPOZJVJCPQ-CHVBVBDWSA-N,2.206,2.3492055,2.206,2.255184,2.206,2.3310194,2.206,2.4046276,2.206,2.2229378,2.206,2.3215568
IDIQQTSVEJGUNO-YOGOFJOXSA-N,2.683,3.0448277,2.683,2.9157176,2.683,3.0153143,2.683,2.8451273,2.683,2.9534862,2.683,2.8884299
FURKPMQXCUVNAH-HBYYMLOKSA-N,2.701,2.999336,2.701,2.7750006,2.701,2.5608227,2.701,3.0008593,2.701,3.0539103,2.701,2.9960554
PDEQSZJQVJBIPB-ODQASSKESA-N,2.144,2.630489,2.144,2.549771,2.144,2.5060365,2.144,2.4349377,2.144,2.683987,2.144,2.6202445
CUHQNTWNUWYNOW-VWRJOHBLSA-N,2.098,2.7528963,2.098,2.3326883,2.098,2.3709328,2.098,2.5804543,2.098,2.736172,2.098,2.5808487
KVKWHPTVRANUMN-FRKGHFGRSA-N,2.161,2.1480134,2.161,2.1492274,2.161,2.2024858,2.161,2.1682851,2.161,2.2324462,2.161,2.1035986
JWFNQCBBGRRHFQ-BCSZARTRSA-N,2.484,2.702881,2.484,2.8339648,2.484,2.5778866,2.484,2.578079,2.484,2.7330003,2.484,2.9429255
XJJPMEPNIULQAK-HKCGOMTDSA-N,3.123,3.2419827,3.123,3.1797507,3.123,3.180422,3.123,3.0934308,3.123,2.7659962,3.123,2.9256651
GGEPSFIZEANFMC-DRTHJAMXSA-N,2.789,2.9913568,2.789,3.096738,2.789,2.7638707,2.789,2.7476256,2.789,2.9404225,2.789,2.997515
MWCPTOVGOKTRBB-AKGVSSOZSA-N,2.159,1.9776691,2.159,2.2867763,2.159,2.0604002,2.159,2.1826262,2.159,2.1775744,2.159,2.0837998
