,SchNet_true_ES1,SchNet_pred_ES1,PaiNN_true_ES1,PaiNN_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
LUFIEBMVEFKAHI-UHFFFAOYSA-N,2.801,2.7039778,2.801,2.8451421,2.801,2.8698847,2.801,2.7481894,2.801,2.9073846,2.801,2.7166798
FYLMFWCBMBIUPG-UHFFFAOYSA-N,3.118,2.8728454,3.118,2.9764645,3.118,3.070644,3.118,3.0233016,3.118,2.7949064,3.118,2.792634
LYWJABHUTJUMPH-UHFFFAOYSA-N,2.49,2.6984906,2.49,2.7375295,2.49,2.496546,2.49,2.8134449,2.49,3.0522692,2.49,2.517914
ANFWAFUJZBUPQZ-CBUOFDGYSA-N,3.241,2.9253078,3.241,3.17035,3.241,3.3818939,3.241,3.215598,3.241,3.2281954,3.241,2.944884
SPMFZMVTKGCSRU-UHFFFAOYSA-N,3.296,3.0900104,3.296,3.3087494,3.296,3.3276598,3.296,3.3021748,3.296,3.1229017,3.296,2.973588
BQGJQMFNGFRAMQ-UHFFFAOYSA-N,2.891,2.8028626,2.891,2.8642251,2.891,2.8539138,2.891,2.832965,2.891,2.79468,2.891,2.8648953
PKEDILYFISLMTR-DHVBMWRMSA-N,2.453,2.3695915,2.453,2.5190346,2.453,2.5189362,2.453,2.4905176,2.453,2.5059373,2.453,2.6395662
LPHGMGHARLZVIB-FSMPCUOKSA-N,2.677,2.6629,2.677,2.7349126,2.677,2.6429095,2.677,2.7279124,2.677,2.7847407,2.677,2.6130488
BJLYFEMFWMYVPQ-UHFFFAOYSA-N,3.175,3.026305,3.175,3.2484732,3.175,3.2597535,3.175,3.174532,3.175,3.0452497,3.175,2.8667758
UJPAKOOWXMTXRI-UHFFFAOYSA-N,2.72,2.7025642,2.72,2.8439639,2.72,2.5887105,2.72,2.781438,2.72,2.679865,2.72,2.7719514
YZQBXGNLHCGYDI-UHFFFAOYSA-N,3.263,3.0592282,3.263,3.191571,3.263,3.2185307,3.263,3.2483735,3.263,3.1392438,3.263,3.0739672
SBZISTCBKPIQAR-HEZCPUEASA-N,2.267,2.2397826,2.267,2.0931854,2.267,2.2429328,2.267,2.3847692,2.267,2.0310376,2.267,2.3648715
GBECGPYEVALPJP-RKJHCGSOSA-N,2.689,2.8560953,2.689,2.4559343,2.689,2.6904588,2.689,2.808651,2.689,2.8997629,2.689,2.803223
JQMHQTJLHMNSRV-UHFFFAOYSA-N,2.962,2.644225,2.962,3.0610926,2.962,2.9829545,2.962,3.072342,2.962,3.037578,2.962,2.949383
LZCOCVHGOIAYEK-UHFFFAOYSA-N,3.257,3.5637035,3.257,3.4657197,3.257,3.4417143,3.257,3.5014212,3.257,3.4649985,3.257,3.4710445
ROMAKYXLTBSTRB-UTXUFXGVSA-N,2.864,2.5699031,2.864,2.9980469,2.864,2.7499707,2.864,2.8381789,2.864,2.9088795,2.864,2.977533
YJWSPOIFJSNMHX-UHFFFAOYSA-N,2.491,2.5958126,2.491,2.6943388,2.491,2.5219297,2.491,2.6458032,2.491,2.6727624,2.491,2.6508734
WISKVFJXFBOMOS-RTRRAYDESA-N,2.547,2.4269602,2.547,2.455994,2.547,2.496324,2.547,2.521948,2.547,2.4921355,2.547,2.4939384
MRRAUZVTMHSWFP-BJKXCIPPSA-N,2.577,2.35812,2.577,2.6488564,2.577,2.5196187,2.577,2.5955613,2.577,2.7001896,2.577,2.7305562
DKLQYUJBMDFXCN-UHFFFAOYSA-N,2.928,2.7060494,2.928,2.9127524,2.928,2.8660467,2.928,3.0378828,2.928,2.741469,2.928,2.7237697
SEOULYYKAPYIIK-KCTANDFTSA-N,2.314,2.3834953,2.314,2.4436288,2.314,2.3634663,2.314,2.483894,2.314,2.4894142,2.314,2.3628283
TVYKSRGQUSWLFI-NPEQHDRISA-N,3.065,3.0038176,3.065,3.0811527,3.065,3.2790525,3.065,3.105938,3.065,3.0905914,3.065,2.9893146
CZBITJZHLRCNJV-UHFFFAOYSA-N,2.596,2.5623937,2.596,2.6459439,2.596,2.5478516,2.596,2.6120968,2.596,2.644217,2.596,2.6011457
DVUIDQAXQSTXFO-UHFFFAOYSA-N,3.134,2.9359968,3.134,3.0720832,3.134,3.1716666,3.134,3.1708686,3.134,3.0027595,3.134,3.018935
HUFKSEKUOYCBBI-UHFFFAOYSA-N,2.661,2.6551094,2.661,2.6973464,2.661,2.618725,2.661,2.6209793,2.661,2.5372558,2.661,2.7453642
JDUXGZBVECQHTF-UHFFFAOYSA-N,2.371,2.4089649,2.371,2.6387012,2.371,2.5891285,2.371,2.5855527,2.371,2.7690258,2.371,2.6069915
DSQFHVSAPCBOQE-UHFFFAOYSA-N,2.481,2.411183,2.481,2.6323009,2.481,2.5252936,2.481,2.5843167,2.481,2.5788674,2.481,2.6004136
YWGPGPVGWCJSEP-UHFFFAOYSA-N,2.845,2.7077386,2.845,2.7326913,2.845,2.5890388,2.845,2.6106908,2.845,2.6148667,2.845,2.6240175
QACRNWZCCMEXCO-UHFFFAOYSA-N,3.048,3.0955787,3.048,3.035187,3.048,3.251936,3.048,3.035753,3.048,3.1517372,3.048,2.927563
SMPQREMNTHFUTR-UHFFFAOYSA-N,2.922,2.7862089,2.922,3.157651,2.922,2.9178305,2.922,3.1122766,2.922,3.1249278,2.922,3.02653
QBUOPEUFPXWWAH-UHFFFAOYSA-N,3.002,2.8137615,3.002,2.956466,3.002,2.827446,3.002,2.9014795,3.002,2.8646083,3.002,2.9356632
NDPGRJKDXQJRHZ-PTAAJGDUSA-N,2.859,2.9440773,2.859,2.8337805,2.859,2.925823,2.859,2.950013,2.859,3.1215773,2.859,2.951494
GFLXFXQVYMLXPE-CFYVRLKQSA-N,3.22,3.1496875,3.22,2.965275,3.22,3.2510924,3.22,3.2472157,3.22,2.8774984,3.22,2.7999322
YCBFWZQFLNJGLW-VKVKMMGJSA-N,2.865,2.7295554,2.865,3.0355291,2.865,2.820275,2.865,2.9341738,2.865,2.9856741,2.865,2.8868535
VGORERIRTZEXMJ-YGIVAETPSA-N,1.981,2.2167573,1.981,1.9925896,1.981,2.1457822,1.981,2.021776,1.981,1.9255217,1.981,2.1572754
XBAPHZUZYRRBNJ-DHVBMWRMSA-N,2.486,2.4745545,2.486,2.4567845,2.486,2.4177797,2.486,2.49607,2.486,1.741551,2.486,2.4441648
APKDXSVJWOJQJS-UHFFFAOYSA-N,2.48,2.585267,2.48,2.5439284,2.48,2.492351,2.48,2.4890366,2.48,2.4611988,2.48,2.4144914
WJCPZHDSXGIHOA-MCOPPKAASA-N,3.1,2.9992445,3.1,3.0310333,3.1,3.2700055,3.1,3.056643,3.1,3.2561874,3.1,2.9909117
RSQUWZKVFRXKFF-QOQUOALCSA-N,2.867,2.9267137,2.867,3.1007864,2.867,2.9599404,2.867,2.9978907,2.867,3.143082,2.867,2.7844799
NRPIZBKWOOPJGB-UHFFFAOYSA-N,2.535,2.4588892,2.535,2.614502,2.535,2.5314777,2.535,2.5189526,2.535,2.6244633,2.535,2.6280725
FLBJRILSKVROGR-RRYCAANRSA-N,2.094,2.1528633,2.094,2.168487,2.094,2.0198786,2.094,2.2351453,2.094,2.2956886,2.094,2.2162807
XMDZPRIQLWFCEW-UHFFFAOYSA-N,2.389,2.3185372,2.389,2.705214,2.389,2.6118,2.389,2.572657,2.389,2.426481,2.389,2.5249612
RFULRDITPCZWIL-NZTQFBENSA-N,2.685,2.300333,2.685,2.790362,2.685,2.4085238,2.685,2.4042277,2.685,2.5693946,2.685,2.7889435
VNORMVFSJCNLGF-NGBFVLQYSA-N,2.125,2.4807694,2.125,2.3774898,2.125,2.2422245,2.125,2.401343,2.125,2.5957432,2.125,2.6488822
RCOQJVYJQRIOGH-DTASFGGXSA-N,2.434,2.4629526,2.434,2.369263,2.434,2.3669887,2.434,2.4137235,2.434,2.4147787,2.434,2.5248554
SYQKNJLQYCSKON-UHFFFAOYSA-N,2.565,2.5970366,2.565,2.7237082,2.565,2.6655354,2.565,2.723837,2.565,2.64121,2.565,2.7941124
VNPQOPDEXIHEOU-KPBBBUKSSA-N,2.71,2.482504,2.71,2.6822565,2.71,2.6763966,2.71,2.623994,2.71,2.7470932,2.71,2.5583637
KZADREFIPKGUDW-AOJZPQQRSA-N,2.711,2.8082967,2.711,2.493812,2.711,2.528408,2.711,2.7473783,2.711,2.6863215,2.711,2.798208
LVOVIRUGNPBLQQ-UHFFFAOYSA-N,3.194,3.1865985,3.194,3.2935386,3.194,3.2429438,3.194,3.288717,3.194,3.2514482,3.194,3.1368787
DEQYUCYLYAHGTL-UHFFFAOYSA-N,3.003,2.79305,3.003,3.0746288,3.003,3.0090065,3.003,3.1265044,3.003,2.9741795,3.003,2.8936632
PVHSYOMRCSQQEK-UHFFFAOYSA-N,2.981,2.4757922,2.981,2.9217725,2.981,2.998284,2.981,2.9667602,2.981,2.8631554,2.981,2.8698645
WAFAAMWRTWIYBX-ZADXDZQASA-N,2.657,2.4973052,2.657,2.7444832,2.657,2.714909,2.657,2.784823,2.657,2.752483,2.657,2.672501
AJYWKBKZOMMBNL-UHFFFAOYSA-N,2.633,2.5894291,2.633,2.6537795,2.633,2.6829946,2.633,2.6380737,2.633,2.7160497,2.633,2.6950936
CJIWLGUHEOAOMP-KYHGBAKBSA-N,3.341,3.2298756,3.341,3.2318814,3.341,3.2903352,3.341,3.2875228,3.341,3.1675115,3.341,2.9042592
IVYUUELSVUANFC-UHFFFAOYSA-N,2.148,2.77517,2.148,2.4689403,2.148,2.6102571,2.148,2.3260632,2.148,2.534628,2.148,2.7392433
WHNJZVZKBFTYFR-UHFFFAOYSA-N,3.388,3.267133,3.388,3.4037063,3.388,3.3009102,3.388,3.31921,3.388,3.219065,3.388,3.1658552
XZMPRPILAGDFPY-UHFFFAOYSA-N,2.901,2.7654734,2.901,2.8428981,2.901,2.866837,2.901,2.8549306,2.901,2.7432802,2.901,2.8170607
CIEVMXLITJSJHL-UHFFFAOYSA-N,3.239,3.0626132,3.239,3.2210293,3.239,3.2689066,3.239,3.2273705,3.239,3.0115218,3.239,2.9925585
UFXHWMZBAAYDEM-UHFFFAOYSA-N,3.253,3.0194795,3.253,3.1292813,3.253,3.4691906,3.253,3.2052157,3.253,3.1169603,3.253,2.7379827
HYDNIWXWEPWHIA-BGMILDDJSA-N,2.582,2.4666536,2.582,2.6373076,2.582,2.6298761,2.582,2.534641,2.582,2.5458112,2.582,2.4722729
QQHRWEWYZQVIKB-UHFFFAOYSA-N,2.856,2.850387,2.856,2.8738058,2.856,2.850615,2.856,2.7502618,2.856,2.8321543,2.856,2.758075
FWVLSKWHLUQFGH-UHFFFAOYSA-N,2.655,2.6070032,2.655,2.6854677,2.655,2.5687513,2.655,2.7386427,2.655,2.5918832,2.655,2.70483
QUUVBDVVDNNDIN-UHFFFAOYSA-N,3.32,3.2673457,3.32,3.2407978,3.32,3.3281376,3.32,3.3044653,3.32,3.2500558,3.32,3.3762157
QZWPPLFHSWODLS-PMCLARPLSA-N,2.674,2.467644,2.674,2.6497712,2.674,2.5147607,2.674,2.6496344,2.674,2.555039,2.674,2.7251709
HFVZKJUZOQUNFL-UHFFFAOYSA-N,3.166,3.0279744,3.166,3.251332,3.166,3.1596255,3.166,3.2080832,3.166,3.0975585,3.166,2.9833312
NNHYDBMIIBCWBO-CHSRVYTFSA-N,2.794,2.7820616,2.794,2.7862728,2.794,2.7946532,2.794,2.8360329,2.794,2.7968767,2.794,2.8870635
RKFYQXLJCRGRLY-UHFFFAOYSA-N,2.113,2.3784811,2.113,2.2551517,2.113,2.271737,2.113,2.4196239,2.113,2.478779,2.113,2.3828704
WLBJJPXEAJTFMU-UHFFFAOYSA-N,2.92,2.7515712,2.92,3.133527,2.92,2.8612611,2.92,3.0140462,2.92,3.1363463,2.92,3.1136103
FBQNPPJJFKEAIW-STNUMWHASA-N,2.822,2.8472564,2.822,3.0492518,2.822,2.7750304,2.822,2.9226866,2.822,2.914671,2.822,2.986896
OGHIKSNZYQGKNE-KYMQWJLESA-N,2.864,2.7549226,2.864,3.0004451,2.864,2.7803295,2.864,2.8660247,2.864,2.9603665,2.864,3.014526
QJVUAMORRSBMLK-UHFFFAOYSA-N,3.387,3.2145624,3.387,3.168135,3.387,3.334511,3.387,3.4005368,3.387,3.159103,3.387,3.154609
OFJVCMBAUPZALD-UHFFFAOYSA-N,3.336,3.0288446,3.336,3.1620839,3.336,3.3626156,3.336,3.269021,3.336,3.0155375,3.336,3.07541
GUXVJFZBLJUTDX-UHFFFAOYSA-N,3.188,2.7088435,3.188,2.9684737,3.188,3.1363592,3.188,3.0848534,3.188,2.945167,3.188,2.859548
GZCCAEFBLINXIG-UHFFFAOYSA-N,3.337,3.21261,3.337,3.2997358,3.337,3.3391845,3.337,3.3603225,3.337,3.35056,3.337,3.2666023
QZELUKIYVWWGHT-UHFFFAOYSA-N,2.463,2.6171784,2.463,2.4887412,2.463,2.627788,2.463,2.6707466,2.463,2.587601,2.463,2.5828743
VNXVWRISEXBPPA-DCZJLVEYSA-N,2.224,2.437522,2.224,2.609699,2.224,2.3183105,2.224,2.2557652,2.224,2.6098688,2.224,2.3588827
DYTNFBZETYVDIU-UHFFFAOYSA-N,2.108,2.7295225,2.108,2.5601032,2.108,2.1222706,2.108,2.3475502,2.108,2.7876186,2.108,2.5552971
IJVNVXDMVKTQGT-YLYVUXRMSA-N,2.875,2.9074833,2.875,2.7258272,2.875,2.794584,2.875,2.9564905,2.875,2.8898814,2.875,2.8098247
MVZAGCOIJKDPLL-UHFFFAOYSA-N,2.693,2.5572164,2.693,2.5172725,2.693,2.5281303,2.693,2.6264448,2.693,2.5521915,2.693,2.6038196
KTERIQYSUJOWDG-DQIJDZTNSA-N,2.677,2.7992456,2.677,2.446588,2.677,2.7047558,2.677,2.6651871,2.677,2.8301969,2.677,2.7916276
MKPNSUWWVOBSCP-KXYJPHMPSA-N,2.784,2.7962532,2.784,2.5184228,2.784,2.657,2.784,2.957283,2.784,2.8253257,2.784,2.815154
ROWFRWLHKDZEMM-UHFFFAOYSA-N,3.087,2.9586408,3.087,2.962133,3.087,3.103684,3.087,3.039319,3.087,3.0244462,3.087,2.9142551
RKOWQQGUFNTHMD-YEAKOVHHSA-N,2.375,2.5889075,2.375,2.5940526,2.375,2.5659413,2.375,2.531188,2.375,2.5662706,2.375,2.5763352
PCYQLTHVCZVHDM-WCRKGUFQSA-N,2.243,2.19791,2.243,2.0599103,2.243,2.2004025,2.243,2.2838223,2.243,2.206735,2.243,2.3735318
SYLFTVGXJXWRIL-UHFFFAOYSA-N,3.226,3.083382,3.226,3.4417508,3.226,3.2817311,3.226,3.320838,3.226,3.188828,3.226,3.1136618
JXDWKCJULVNVRQ-BGMILDDJSA-N,2.248,2.4790897,2.248,2.4764132,2.248,2.4381504,2.248,2.495485,2.248,2.4732418,2.248,2.414637
PJHDUBIBJHZMDI-FBAUHENASA-N,2.651,2.905871,2.651,2.625518,2.651,2.6748612,2.651,2.8041968,2.651,2.875506,2.651,2.8497128
OIAFDHKLWNKVBM-UHFFFAOYSA-N,3.428,3.02218,3.428,3.2853549,3.428,3.3210452,3.428,3.3560252,3.428,3.2270653,3.428,3.1645625
AHSBLFQAMPOHQH-COOFCEJJSA-N,2.659,2.6293406,2.659,2.6586797,2.659,2.5816536,2.659,2.613628,2.659,2.5732079,2.659,2.476824
SMBJGUFGELTGQJ-UHFFFAOYSA-N,2.868,2.813226,2.868,2.789171,2.868,2.8617942,2.868,2.817994,2.868,2.7720256,2.868,2.741235
CDQMJHCKKQXOAN-MDCVPAOJSA-N,2.553,2.539319,2.553,2.6137593,2.553,2.605102,2.553,2.694434,2.553,2.6834345,2.553,2.2973127
GUAJEEYIOZRSMA-UHFFFAOYSA-N,2.089,2.053559,2.089,2.0339205,2.089,1.8832694,2.089,2.237041,2.089,1.8667672,2.089,2.1996408
RXQHWXMTLRRLNW-AATKOCIRSA-N,2.513,2.425425,2.513,2.603678,2.513,2.489488,2.513,2.565191,2.513,2.437986,2.513,2.593438
RUTHWFOJGXOLSH-UHFFFAOYSA-N,2.351,2.431062,2.351,2.4918232,2.351,2.5348566,2.351,2.4665828,2.351,2.4806898,2.351,2.4909544
HIWPDATZEVIAPG-UHFFFAOYSA-N,2.524,2.7076535,2.524,2.593137,2.524,2.5760858,2.524,2.6524503,2.524,2.600807,2.524,2.6446579
DRQBWNNUQNQMJG-WAIAERMOSA-N,2.997,2.7234695,2.997,2.947227,2.997,3.0466573,2.997,3.0434153,2.997,3.0138564,2.997,2.8664136
VHNKKRMOZHKXLV-UHFFFAOYSA-N,2.788,2.6585772,2.788,2.6634076,2.788,2.6281676,2.788,2.6664596,2.788,2.6209717,2.788,2.5697763
FJAFSEVHXJRTPO-KKBYLBNBSA-N,2.158,2.113857,2.158,1.8991349,2.158,2.1386788,2.158,2.1843886,2.158,2.2761784,2.158,2.193317
NTBJMFDAQIWEFA-VFSVXJFGSA-N,2.616,2.5186265,2.616,2.8754096,2.616,2.6330197,2.616,2.6262205,2.616,2.5955377,2.616,2.642325
VJXASJCWDVKIOW-UHFFFAOYSA-N,3.26,3.04513,3.26,3.2935374,3.26,3.296858,3.26,3.4021316,3.26,3.1642745,3.26,3.095809
QSWZPOREDGPFLN-UHFFFAOYSA-N,2.828,2.535128,2.828,2.7311819,2.828,2.8152645,2.828,2.8155687,2.828,2.8986347,2.828,2.682773
GUTIEWSSMBNNOE-AQAGRAQRSA-N,2.706,2.8343568,2.706,2.9251525,2.706,2.8156097,2.706,2.7998955,2.706,2.8605754,2.706,2.8003473
FRMRJBUHCFCMIG-UHFFFAOYSA-N,2.947,2.9066076,2.947,2.990958,2.947,2.961615,2.947,3.006371,2.947,3.1080742,2.947,2.822723
NTHFYBMNTUJZDI-UHFFFAOYSA-N,2.136,2.1707137,2.136,2.0383503,2.136,2.16456,2.136,2.2827554,2.136,2.233521,2.136,2.1215944
CSLACKKIOHTFIY-UHFFFAOYSA-N,2.329,2.3242323,2.329,2.3762674,2.329,2.2890823,2.329,2.3009725,2.329,2.3598676,2.329,2.414488
OTWQTNYEULSCSP-UHFFFAOYSA-N,3.22,2.831408,3.22,3.1239665,3.22,3.24202,3.22,3.2320738,3.22,2.9011774,3.22,2.8877995
DLIKJPGYBBQMNL-UHFFFAOYSA-N,3.272,3.0356164,3.272,3.2411003,3.272,3.32496,3.272,3.4030015,3.272,3.0510635,3.272,2.92022
FOFFNQVKBXHOQM-ODANTJBXSA-N,2.717,2.5802348,2.717,2.6456325,2.717,2.6413476,2.717,2.6887968,2.717,2.6029983,2.717,2.5948315
HEGHLCSSWNXUPI-UHFFFAOYSA-N,3.258,2.6908736,3.258,3.142059,3.258,3.2393606,3.258,3.3470914,3.258,2.901096,3.258,2.9199605
CIHIDNFEMBDNIA-UHFFFAOYSA-N,2.373,2.5904202,2.373,2.6393106,2.373,2.646602,2.373,2.683569,2.373,2.772577,2.373,2.8531997
KFJMGPWQNANDOA-HMLDNMNSSA-N,3.009,2.82468,3.009,2.983648,3.009,2.898101,3.009,2.87281,3.009,2.8468,3.009,2.9069443
APZLAKGXZPZFFK-RKXCEYKDSA-N,3.347,3.1016443,3.347,3.1273584,3.347,3.4400415,3.347,3.106866,3.347,3.1447182,3.347,3.0921319
QSMAAYFXLQTWCB-BPCFKYJYSA-N,2.755,2.6659229,2.755,2.6791391,2.755,2.7728646,2.755,2.8614523,2.755,2.6613233,2.755,2.56588
HLVSVLMVOZQWON-UHFFFAOYSA-N,2.876,2.5819259,2.876,3.0306108,2.876,3.3119228,2.876,3.0686586,2.876,3.1374247,2.876,2.6941314
ILJSJQKKTPCTRC-UHFFFAOYSA-N,3.02,2.672152,3.02,2.8127692,3.02,3.0740564,3.02,2.9081497,3.02,2.5348933,3.02,2.7510343
ZVIUYNZJXIPGON-UHFFFAOYSA-N,2.495,2.5019321,2.495,2.0794764,2.495,2.3269107,2.495,2.4947839,2.495,2.3811498,2.495,2.3240674
XPDQOQZADXOASB-CEOZETRISA-N,2.474,2.4397023,2.474,2.5765498,2.474,2.4489748,2.474,2.45085,2.474,2.5753546,2.474,2.549292
MBCSWOGTJYTQTP-RQPGLINKSA-N,2.585,2.593149,2.585,2.65073,2.585,2.6682334,2.585,2.7095275,2.585,2.4846141,2.585,2.537695
PQTVUZJBODHTJY-UHFFFAOYSA-N,2.679,2.697484,2.679,2.960143,2.679,2.8936725,2.679,3.009137,2.679,2.8645487,2.679,2.8591592
VBPRPJQGKYSUBE-XLDFTUSDSA-N,2.024,2.1177049,2.024,2.015962,2.024,2.155919,2.024,2.186086,2.024,2.137031,2.024,2.0341535
ABIGOXSXBIFOED-ZOAUSRBZSA-N,2.807,2.554942,2.807,2.8087478,2.807,2.8266199,2.807,2.797605,2.807,2.814345,2.807,2.7569394
NISJWTYJHHRKCO-UHFFFAOYSA-N,3.307,2.9193218,3.307,3.1087663,3.307,3.3352196,3.307,3.4484298,3.307,2.9503667,3.307,2.8948348
SHRWIAYCFJPABH-IRWBXMRWSA-N,2.608,2.759009,2.608,2.6893263,2.608,2.5993488,2.608,2.81757,2.608,3.018995,2.608,2.7442665
OSDINHKEIMYSTL-BGDCFRNVSA-N,3.025,2.9174237,3.025,2.987071,3.025,3.3183267,3.025,2.9899526,3.025,3.1054902,3.025,2.8897328
QVGUEBJYKKCPQX-GCMLOWJNSA-N,2.911,2.6739023,2.911,2.7597916,2.911,2.7435305,2.911,2.7950006,2.911,2.7076986,2.911,2.8140962
NXDLSRKBWLCVEX-UHFFFAOYSA-N,2.619,2.611313,2.619,2.7144055,2.619,2.7226973,2.619,2.6686666,2.619,2.6670513,2.619,2.6974235
FOVIYYZAXFBNGP-NZTQFBENSA-N,2.335,2.3246665,2.335,2.4740834,2.335,2.6012328,2.335,2.5454595,2.335,2.7081876,2.335,2.4769022
LVJWVPUUQLIVBB-UHFFFAOYSA-N,2.305,2.2636518,2.305,2.4337752,2.305,2.2881055,2.305,2.3358207,2.305,2.432988,2.305,2.3235185
KAKBJTFZWJYJMW-ANYKHYSBSA-N,2.594,2.3943708,2.594,2.7917883,2.594,2.6256628,2.594,2.743081,2.594,2.828409,2.594,2.6187673
YXADEDAGFDBNBS-UHFFFAOYSA-N,3.159,2.8275952,3.159,3.1291902,3.159,3.0867982,3.159,3.1517758,3.159,2.9342318,3.159,2.8874679
DWIZVBJAWKTFSK-UHFFFAOYSA-N,2.191,1.930002,2.191,2.6783476,2.191,2.3806722,2.191,2.403879,2.191,2.7287374,2.191,2.4772813
XQDYPUYCCMOHCX-UHFFFAOYSA-N,2.45,2.550566,2.45,2.5821931,2.45,2.751736,2.45,2.680033,2.45,2.7337093,2.45,2.4390302
RUCZXQGDRYRNOM-UHFFFAOYSA-N,3.324,3.0837095,3.324,3.264911,3.324,3.3511608,3.324,3.4934654,3.324,3.0719912,3.324,2.960343
DERPYBKQPZIPNI-UHFFFAOYSA-N,3.198,3.0268176,3.198,3.109133,3.198,3.1915808,3.198,3.2488391,3.198,2.9461606,3.198,2.9057834
XQUYQUXUCHJCTA-UHFFFAOYSA-N,2.232,2.5120409,2.232,2.83795,2.232,2.729341,2.232,2.5392363,2.232,2.834065,2.232,2.8056674
DYFKKIMRBKUNIY-UHFFFAOYSA-N,2.622,2.5501344,2.622,2.743643,2.622,2.8627841,2.622,2.6989625,2.622,2.7193158,2.622,2.6253462
NPZFLMABXUQJQB-UHFFFAOYSA-N,2.878,2.8404665,2.878,2.842281,2.878,2.778314,2.878,2.7628539,2.878,2.7506042,2.878,2.79884
AUMWPDLIIPDTJW-UHFFFAOYSA-N,2.68,2.6575706,2.68,2.715328,2.68,2.519814,2.68,2.7277024,2.68,2.6738148,2.68,2.7640188
FOTSGXDBNFSUDW-UHFFFAOYSA-N,2.104,2.2303953,2.104,2.1676154,2.104,2.227685,2.104,2.1427538,2.104,2.3215687,2.104,2.3429382
VXYWUVDXGSQCGK-UHFFFAOYSA-N,3.326,3.1598587,3.326,3.2114189,3.326,3.2938964,3.326,3.2676582,3.326,3.1675565,3.326,3.0975418
JARXXPSRAHSYOR-UHFFFAOYSA-N,3.179,3.094037,3.179,3.2800472,3.179,3.2233021,3.179,3.2318313,3.179,3.0777314,3.179,2.9611807
GPXSJICTTYHMSH-UHFFFAOYSA-N,2.442,2.4583325,2.442,2.3660975,2.442,2.40571,2.442,2.3973274,2.442,2.6202939,2.442,2.5856986
OCOVBCVLWXKKNY-UHFFFAOYSA-N,3.434,3.4311638,3.434,3.4215465,3.434,3.4177482,3.434,3.4703975,3.434,3.1646783,3.434,3.361557
FAGHSXQWDTZOPP-UHFFFAOYSA-N,2.176,2.3900533,2.176,2.3757625,2.176,2.3143492,2.176,2.4105074,2.176,2.7613778,2.176,2.5988598
UXOPKPRMFZAHST-GTQQSVPYSA-N,2.858,2.7825153,2.858,2.920508,2.858,2.8125334,2.858,2.7704153,2.858,3.0331771,2.858,3.00313
UQYWMJSZTSBYJL-SEAWODQXSA-N,2.887,2.948911,2.887,2.9968474,2.887,2.8665495,2.887,2.8599825,2.887,3.1372008,2.887,3.0633574
AGYXLJDJLDVSOX-LMIIZHGVSA-N,2.635,2.658868,2.635,2.717735,2.635,2.7020001,2.635,2.7151864,2.635,2.6937318,2.635,2.4949105
STUQUNAZHOBWJT-UHFFFAOYSA-N,3.114,3.122973,3.114,3.2469943,3.114,3.1136692,3.114,3.145018,3.114,3.1560206,3.114,3.0584996
ISINTYCNRRKCJC-BNMWABLISA-N,2.754,2.6534667,2.754,2.5976183,2.754,2.5216575,2.754,2.6146634,2.754,2.4885902,2.754,2.7148342
NVYHFFQSLVSTER-UHFFFAOYSA-N,2.129,2.1866398,2.129,2.0911312,2.129,2.023067,2.129,1.9386011,2.129,2.3794508,2.129,2.2998228
FAVOAXLEKCNHAZ-UHFFFAOYSA-N,2.985,2.6272602,2.985,2.941134,2.985,3.034351,2.985,2.9115574,2.985,3.190925,2.985,3.1345813
IRYAXBQUBXFXSM-UHFFFAOYSA-N,2.386,2.566132,2.386,2.6063418,2.386,2.6004496,2.386,2.5503328,2.386,2.9737449,2.386,2.6796765
KCNATXWCVGMCRG-QYLRMFNQSA-N,2.923,2.7953835,2.923,2.6466937,2.923,2.797498,2.923,2.7568324,2.923,2.8326159,2.923,2.7293036
UNUFPMTUFCXZTR-RSGQVFGASA-N,2.944,2.7826443,2.944,3.0003784,2.944,2.8836858,2.944,2.9983015,2.944,3.1644225,2.944,3.0527956
GXGUAMPRPFIDIZ-UHFFFAOYSA-N,3.413,3.2193456,3.413,3.39088,3.413,3.3354118,3.413,3.314374,3.413,3.2985303,3.413,3.36076
YCYQGHROYVCTDW-OEPDXVHDSA-N,3.19,3.0098767,3.19,3.1337578,3.19,3.2494867,3.19,3.1268911,3.19,2.9735198,3.19,2.9094632
AIGQQQJRLPBSIA-KXYJPHMPSA-N,2.817,2.8291426,2.817,3.0129902,2.817,2.930005,2.817,2.9929276,2.817,3.0360029,2.817,3.0946476
HNRXULHPEKQDQF-UHFFFAOYSA-N,2.936,2.8234859,2.936,3.015792,2.936,3.077348,2.936,2.9935622,2.936,2.9724963,2.936,2.9695666
CLPWYPJTCHSAHA-HEUDEGQDSA-N,2.507,2.2584321,2.507,2.3878138,2.507,2.361089,2.507,2.539217,2.507,2.5607944,2.507,2.378742
URMXSFWCTADZQL-UHFFFAOYSA-N,2.618,2.6416953,2.618,2.716499,2.618,2.5775802,2.618,2.724494,2.618,2.631206,2.618,2.50451
ZNVUHOIAOQRDMZ-UHFFFAOYSA-N,2.976,3.157184,2.976,3.0800889,2.976,2.985964,2.976,3.0127914,2.976,2.8767824,2.976,3.0113373
