,PaiNN_true_ES1,PaiNN_pred_ES1,SchNet_true_ES1,SchNet_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
JLLDNURAKQIFDL-OYBHWQGJSA-N,2.608,2.8250008,2.608,2.8179574,2.608,2.8146386,2.608,2.7969837,2.608,2.8241758,2.608,2.8586729
GAISZVUOXHANFB-QHEYKLQBSA-N,2.916,2.8285387,2.916,2.8153117,2.916,2.8162556,2.916,2.7969952,2.916,2.8270512,2.916,2.858628
HPJAGAMRQVRMLP-UHFFFAOYSA-N,3.091,2.8242402,3.091,2.8167868,3.091,2.8139677,3.091,2.7970033,3.091,2.8300948,3.091,2.7843745
ZNDMHQCRFXWSIV-UHFFFAOYSA-N,2.55,2.8258822,2.55,2.8181126,2.55,2.8184507,2.55,2.7970195,2.55,2.8280113,2.55,2.7762668
ODGMJKZRGUUHRD-BNMWABLISA-N,2.622,2.825033,2.622,2.8161328,2.622,2.8158393,2.622,2.7970085,2.622,2.826656,2.622,2.8882992
NHQKMPQKYQGKSG-RPHGGDOWSA-N,2.943,2.8260903,2.943,2.817771,2.943,2.8158214,2.943,2.7970138,2.943,2.824808,2.943,2.78233
SNJRUOSRUZAFPN-IDVLLXKWSA-N,3.142,2.8242874,3.142,2.8181815,3.142,2.815629,3.142,2.7970195,3.142,2.8241448,3.142,3.019559
HFUMKBVCSUOEOW-RKJHCGSOSA-N,2.97,2.8262691,2.97,2.8180869,2.97,2.8163922,2.97,2.7970073,2.97,2.8232572,2.97,3.001522
WJKNXHHUEZBVAB-UHFFFAOYSA-N,2.782,2.8228137,2.782,2.8137336,2.782,2.8180172,2.782,2.7969925,2.782,2.8197052,2.782,2.877601
WWMZDXJYSPHCNT-UHFFFAOYSA-N,2.463,2.819907,2.463,2.8147857,2.463,2.8145883,2.463,2.7969909,2.463,2.8303971,2.463,2.8085535
ZTMIDQTZHCURPV-KQOYITCJSA-N,2.569,2.8293164,2.569,2.816453,2.569,2.8170123,2.569,2.7970293,2.569,2.8219414,2.569,2.816586
IFDQUFNEHIJPBX-LAZBEUIPSA-N,3.146,2.8260424,3.146,2.8166726,3.146,2.81775,3.146,2.797005,3.146,2.823451,3.146,3.0631008
LASIRBOJDWBZGI-UHFFFAOYSA-N,3.375,2.823939,3.375,2.8174887,3.375,2.8142025,3.375,2.7970295,3.375,2.8249464,3.375,2.9619758
WOHIHKZEJSUAOJ-DCVDQKDESA-N,2.419,2.8306892,2.419,2.8201535,2.419,2.8155806,2.419,2.7970357,2.419,2.8278186,2.419,2.9920664
PFCAYSLKPVUZCI-RSFXEFQESA-N,2.547,2.825872,2.547,2.8199363,2.547,2.816575,2.547,2.7970257,2.547,2.8233056,2.547,3.0227103
RZSCOLHCGVLPEZ-UHFFFAOYSA-N,2.823,2.815657,2.823,2.812184,2.823,2.8133864,2.823,2.7970037,2.823,2.819843,2.823,2.786339
MEYJHHSDMDLSHJ-UHFFFAOYSA-N,3.53,2.8228755,3.53,2.816798,3.53,2.8163967,3.53,2.7970128,3.53,2.82293,3.53,2.8473227
ZXBBTZCBSOSMOS-VOVXCRLKSA-N,2.526,2.8294637,2.526,2.8154457,2.526,2.8177829,2.526,2.7970092,2.526,2.8252664,2.526,3.0150638
GVLRHVYIGWBGRT-HYPGSEPUSA-N,3.271,2.828888,3.271,2.8151414,3.271,2.8169498,3.271,2.797001,3.271,2.8271263,3.271,3.296856
CZHMCWPFCQJWMG-YRJKAGBCSA-N,3.265,2.8285756,3.265,2.8169403,3.265,2.8149374,3.265,2.7970119,3.265,2.8264282,3.265,3.0380466
GDXZNWXCWVHGIH-HMFSJBRWSA-N,3.153,2.82113,3.153,2.818067,3.153,2.8158271,3.153,2.7967985,3.153,2.8206546,3.153,2.8453069
QPAOIYZLHYNGRH-UHFFFAOYSA-N,2.785,2.8235018,2.785,2.8159375,2.785,2.8171809,2.785,2.797024,2.785,2.8196094,2.785,2.858112
BUFLBOPOCSOKFV-RZTBELFKSA-N,3.467,2.819847,3.467,2.820596,3.467,2.8146043,3.467,2.7964242,3.467,2.8236363,3.467,2.7934685
DDWQUZZITJPIBR-UHFFFAOYSA-N,2.911,2.8238823,2.911,2.8211331,2.911,2.8150504,2.911,2.797039,2.911,2.8266912,2.911,2.8882172
UAGXOGNICYNOCN-UHFFFAOYSA-N,2.921,2.8197892,2.921,2.8160987,2.921,2.8142633,2.921,2.7970395,2.921,2.8235106,2.921,2.880087
DQBKDBNGTHMDLR-TZRCHIKKSA-N,3.184,2.8239353,3.184,2.8150737,3.184,2.8169043,3.184,2.7970154,3.184,2.8198943,3.184,2.835596
GWBFKTLOKMJTKO-UHFFFAOYSA-N,2.672,2.8271916,2.672,2.815506,2.672,2.8172376,2.672,2.797031,2.672,2.824849,2.672,2.8189034
CPDZTSFKNYBLKY-UHFFFAOYSA-N,2.842,2.8306575,2.842,2.819468,2.842,2.8155956,2.842,2.7970247,2.842,2.8311734,2.842,3.1793637
DWFLJSGKIMIWAK-OTDXRIAJSA-N,2.834,2.8292296,2.834,2.8136163,2.834,2.8182878,2.834,2.796996,2.834,2.8227162,2.834,2.8875253
VDSJFGQPPIYSIN-NLDPNCIYSA-N,2.437,2.8293464,2.437,2.8191602,2.437,2.814703,2.437,2.7970207,2.437,2.8318672,2.437,2.959214
GTPGWKGGSRQHMB-KCZYCGJJSA-N,2.595,2.8256216,2.595,2.819331,2.595,2.8163629,2.595,2.7970138,2.595,2.82338,2.595,2.9536488
RENBUCDPAFCLPG-RHCMASHESA-N,2.772,2.825549,2.772,2.8167896,2.772,2.816036,2.772,2.7970052,2.772,2.8228867,2.772,2.9406552
RGHAMHFAUMJYSI-BAXDVLLCSA-N,2.805,2.826608,2.805,2.817466,2.805,2.8152812,2.805,2.797025,2.805,2.8269165,2.805,2.908552
HVVKNUYASCPBOS-UHFFFAOYSA-N,2.695,2.820464,2.695,2.817168,2.695,2.8146684,2.695,2.7970147,2.695,2.8225064,2.695,3.0100183
DVDBRIIJVMJAPM-SEAWODQXSA-N,2.983,2.8258936,2.983,2.8191092,2.983,2.81668,2.983,2.7970266,2.983,2.8231843,2.983,3.032589
SAGHYNHSTCETGU-UHFFFAOYSA-N,2.832,2.8295105,2.832,2.8137605,2.832,2.818169,2.832,2.7969947,2.832,2.8254209,2.832,2.8748088
YRJPLUOMMFVAAK-YGHWJENMSA-N,3.319,2.826972,3.319,2.8169212,3.319,2.817608,3.319,2.79702,3.319,2.8224835,3.319,2.965086
FMIAXXPEMQMNTF-VNTWQREPSA-N,3.912,2.8188481,3.912,2.8181443,3.912,2.8146265,3.912,2.7970147,3.912,2.8243425,3.912,2.8241367
LNQRFMUCMGCBTN-DCCHCWHHSA-N,3.158,2.830266,3.158,2.8165646,3.158,2.8181791,3.158,2.797013,3.158,2.825642,3.158,2.807382
DOSZDTLQGPKGCD-VXNPQCBGSA-N,3.575,2.828558,3.575,2.8180864,3.575,2.8157904,3.575,2.797039,3.575,2.82083,3.575,2.8271155
JEGSDLISVLIAOQ-ZHSUKTGHSA-N,3.246,2.8205142,3.246,2.8152215,3.246,2.814787,3.246,2.7969885,3.246,2.8222656,3.246,2.8355303
IWDQNTHQWMOHIZ-RPHGGDOWSA-N,2.696,2.8212712,2.696,2.8160667,2.696,2.815382,2.696,2.7970028,2.696,2.8201256,2.696,2.7775726
PHSCFEDQTVCLRM-UHFFFAOYSA-N,2.33,2.8295667,2.33,2.8131037,2.33,2.8177843,2.33,2.7969804,2.33,2.82562,2.33,2.8843038
RNKRRTAYLNZTIC-UHFFFAOYSA-N,2.823,2.8261197,2.823,2.8211472,2.823,2.813075,2.823,2.7970228,2.823,2.8300376,2.823,2.7868237
DFQMWYWEWWAERG-UHFFFAOYSA-N,2.64,2.8289497,2.64,2.8153534,2.64,2.8174753,2.64,2.7970223,2.64,2.8232183,2.64,2.8295903
JOGWWERPPHPUSP-UHFFFAOYSA-N,2.562,2.8272429,2.562,2.812858,2.562,2.8160367,2.562,2.7970011,2.562,2.8243375,2.562,2.8268154
LUAWHAROAUFDNR-UHFFFAOYSA-N,2.831,2.82567,2.831,2.8174646,2.831,2.8177774,2.831,2.7969813,2.831,2.823372,2.831,2.9518642
LYLOIUHDNNULKT-GTHQUBRQSA-N,3.194,2.8255572,3.194,2.817267,3.194,2.8170907,3.194,2.7970333,3.194,2.822852,3.194,2.9195917
KEHKOGABDSGFCT-CATFIOGKSA-N,2.7,2.8247416,2.7,2.8168488,2.7,2.8155503,2.7,2.7970128,2.7,2.8241627,2.7,2.9319785
QKDNQSNKDLNOSV-UHFFFAOYSA-N,2.366,2.822717,2.366,2.815972,2.366,2.813259,2.366,2.7970004,2.366,2.8269606,2.366,2.8183484
YWYPSDLOLDOLAT-UHFFFAOYSA-N,2.983,2.8240378,2.983,2.823618,2.983,2.8140445,2.983,2.7969933,2.983,2.827599,2.983,2.82027
CITMVEGRUZZOBZ-UHFFFAOYSA-N,2.611,2.8238492,2.611,2.817564,2.611,2.8163104,2.611,2.7969885,2.611,2.8243508,2.611,2.9309523
XRLZKBGIJNLQFI-COOFCEJJSA-N,2.789,2.8237891,2.789,2.8169951,2.789,2.816256,2.789,2.7968307,2.789,2.8249784,2.789,2.7971916
LQAOPWGLNRPMQQ-XMEQCPBCSA-N,2.116,2.8272238,2.116,2.8152542,2.116,2.817516,2.116,2.7969956,2.116,2.8233826,2.116,2.7740684
HNMTVGJEWVJEQP-WCWJCQKVSA-N,2.998,2.828089,2.998,2.819138,2.998,2.8158965,2.998,2.797024,2.998,2.827577,2.998,3.0006976
GPHJQZMBKWTQPK-DJFBCMSJSA-N,2.919,2.8402328,2.919,2.8243423,2.919,2.8160112,2.919,2.7966454,2.919,2.8248281,2.919,2.8172734
SOFRDQRXXVHFRW-UHFFFAOYSA-N,3.138,2.8200765,3.138,2.8130145,3.138,2.8141446,3.138,2.7970297,3.138,2.8234742,3.138,2.6717668
MAGXAKNIZACVBA-FXHRWMASSA-N,2.811,2.8276935,2.811,2.8193405,2.811,2.816459,2.811,2.7969906,2.811,2.8257716,2.811,2.8430297
BCDIMFWUSYJVID-UHFFFAOYSA-N,2.593,2.8243968,2.593,2.8163533,2.593,2.8157887,2.593,2.7970417,2.593,2.8240077,2.593,2.8751822
HTHPSVSBNJGCTM-UHFFFAOYSA-N,2.921,2.8251467,2.921,2.8151994,2.921,2.8165147,2.921,2.7969863,2.921,2.8211615,2.921,2.8262732
UTJUAOBERQBWCL-VYYCAZPPSA-N,2.783,2.832555,2.783,2.8186038,2.783,2.8144538,2.783,2.796663,2.783,2.827141,2.783,2.6949437
HLGJQWUKCYFLIK-ATZGPIRCSA-N,2.844,2.8255477,2.844,2.8186617,2.844,2.8158813,2.844,2.7970095,2.844,2.826073,2.844,2.90306
XPGXJTIWZNTULJ-UHFFFAOYSA-N,2.977,2.8268661,2.977,2.8208025,2.977,2.813567,2.977,2.7970023,2.977,2.8320918,2.977,2.8098981
CWZVLXDWHQUOQY-ZCCOYFSFSA-N,3.053,2.8303275,3.053,2.816833,3.053,2.8170712,3.053,2.7970092,3.053,2.823549,3.053,2.803973
LFSLEHKOCAMRJX-JGJYBARTSA-N,2.771,2.8234947,2.771,2.8166318,2.771,2.8134284,2.771,2.7970357,2.771,2.8282485,2.771,2.9760132
KXKJSTZQJZGAQN-UHFFFAOYSA-N,2.458,2.8244774,2.458,2.8169055,2.458,2.8154168,2.458,2.7970355,2.458,2.8243828,2.458,2.8274565
SQVZXSCKBRXJIN-UHFFFAOYSA-N,2.743,2.8277133,2.743,2.8176627,2.743,2.8158915,2.743,2.7970202,2.743,2.8276846,2.743,2.8229249
COACNUHMAGXFOK-UHFFFAOYSA-N,2.514,2.822394,2.514,2.8223855,2.514,2.8122644,2.514,2.797042,2.514,2.8300443,2.514,2.7810678
CBTVFUXMUNAGAQ-VWOXTACBSA-N,2.893,2.8234494,2.893,2.8150651,2.893,2.8149939,2.893,2.7970355,2.893,2.8225248,2.893,2.7673247
LWUVTIJDUAAAJI-CXPAJFSZSA-N,2.542,2.8290942,2.542,2.81409,2.542,2.8179471,2.542,2.7970016,2.542,2.8235142,2.542,2.8150237
HCEAUOVPBTXMAS-JMVBYTIWSA-N,2.785,2.8283134,2.785,2.81857,2.785,2.8158152,2.785,2.7968397,2.785,2.832156,2.785,2.9307723
QKARSOMTMJBWDW-UHFFFAOYSA-N,3.036,2.830559,3.036,2.8174808,3.036,2.8185546,3.036,2.7970393,3.036,2.8257236,3.036,2.835455
UJOUSAAKWSRVIJ-JLIABXRISA-N,2.183,2.8290858,2.183,2.8185449,2.183,2.8163087,2.183,2.7969923,2.183,2.8226504,2.183,2.7826366
JUKZCUZAVYDGDG-UHFFFAOYSA-N,2.957,2.828971,2.957,2.8163435,2.957,2.816523,2.957,2.7969968,2.957,2.8259099,2.957,2.975212
PQLFUSDGMBRLCI-UHFFFAOYSA-N,2.531,2.830374,2.531,2.8214138,2.531,2.815892,2.531,2.7970195,2.531,2.826443,2.531,2.9349878
GCUMVCVRTXXMCZ-UHFFFAOYSA-N,2.982,2.8188095,2.982,2.8225322,2.982,2.8124468,2.982,2.7970266,2.982,2.8245463,2.982,2.8090963
BBBOOZNFKMUASC-UHFFFAOYSA-N,2.563,2.824619,2.563,2.818145,2.563,2.8140638,2.563,2.7970076,2.563,2.8274772,2.563,2.8217182
GDJPJXJWMHUKAB-UHFFFAOYSA-N,2.795,2.8270974,2.795,2.8264391,2.795,2.813239,2.795,2.7970273,2.795,2.8272524,2.795,2.8846612
HFTCCVXLQWDMFW-UHFFFAOYSA-N,2.906,2.8237853,2.906,2.8164608,2.906,2.8140914,2.906,2.797027,2.906,2.825194,2.906,2.9394221
MTRYDCHJGGWYSG-UHFFFAOYSA-N,2.822,2.8185892,2.822,2.816022,2.822,2.8127515,2.822,2.7970033,2.822,2.8265517,2.822,2.8181012
XOJYKSNVTDCTDP-HWLOXFRGSA-N,2.113,2.8223567,2.113,2.81448,2.113,2.8164818,2.113,2.7969968,2.113,2.8261077,2.113,2.818582
CJUUHLIDZYQNFG-UHFFFAOYSA-N,2.529,2.8241148,2.529,2.8232017,2.529,2.8141859,2.529,2.7969928,2.529,2.8277323,2.529,2.8448308
DFSBXKRLJIQUDT-JLXMYBFQSA-N,3.004,2.8279247,3.004,2.8172047,3.004,2.8155317,3.004,2.797018,3.004,2.827341,3.004,3.0257385
LLJMLOUHPWTVCA-UHFFFAOYSA-N,2.802,2.8293443,2.802,2.815407,2.802,2.817272,2.802,2.7970238,2.802,2.825439,2.802,2.8360672
RHASIHAMSDTZFF-UHFFFAOYSA-N,2.282,2.822148,2.282,2.821444,2.282,2.8135448,2.282,2.7970264,2.282,2.8262608,2.282,2.8978012
UEZOGBBFHMTEAM-UHFFFAOYSA-N,2.704,2.8259542,2.704,2.820857,2.704,2.8128133,2.704,2.7970095,2.704,2.832691,2.704,2.804265
GYWRHUSBFYBWCD-UHFFFAOYSA-N,2.857,2.8115935,2.857,2.8145506,2.857,2.8130777,2.857,2.7970097,2.857,2.8205068,2.857,2.804584
TZXIYOOJVKBEPD-UHFFFAOYSA-N,3.073,2.8258166,3.073,2.8154035,3.073,2.8174517,3.073,2.797008,3.073,2.820523,3.073,2.829976
NCWOOGXHASMOOQ-UHFFFAOYSA-N,3.134,2.822705,3.134,2.8150754,3.134,2.815444,3.134,2.797012,3.134,2.8234208,3.134,2.7726827
GISYSVXLHUGKDB-UHFFFAOYSA-N,3.025,2.8220506,3.025,2.816788,3.025,2.8163257,3.025,2.7970066,3.025,2.8184867,3.025,2.8461862
SKMVAHJEGFRHRO-UHFFFAOYSA-N,2.518,2.822592,2.518,2.8152316,2.518,2.8181407,2.518,2.7969842,2.518,2.8219216,2.518,3.1095953
ARIOCUCSFSGEHC-UHFFFAOYSA-N,3.43,2.8223958,3.43,2.8144956,3.43,2.8165445,3.43,2.7969942,3.43,2.8205705,3.43,2.9464812
RLHZFSQEIKPQMR-QEQQSIKZSA-N,2.461,2.8249826,2.461,2.8192818,2.461,2.8152654,2.461,2.7970257,2.461,2.8242269,2.461,2.9614794
ASVQKAHNGCWLOU-OLZFPDKCSA-N,2.508,2.819025,2.508,2.815028,2.508,2.8147836,2.508,2.7970147,2.508,2.825962,2.508,2.8139167
KNCFKVPVNZJZHA-LXOGMMEZSA-N,2.708,2.8206546,2.708,2.8182237,2.708,2.8148022,2.708,2.797018,2.708,2.8223238,2.708,2.934392
VERQQZCWEIYBJX-UHFFFAOYSA-N,3.248,2.8252988,3.248,2.8177907,3.248,2.8166304,3.248,2.7970448,3.248,2.8287723,3.248,3.0311565
OHARSUFHQQWLIQ-UHFFFAOYSA-N,3.096,2.8210833,3.096,2.8148649,3.096,2.8156106,3.096,2.797007,3.096,2.8201885,3.096,2.798624
VXBJXRRTKHAVNW-VJXNIANZSA-N,3.117,2.8233092,3.117,2.8147657,3.117,2.816779,3.117,2.7970238,3.117,2.829021,3.117,2.8570442
HBQLVAZOLBQWMI-UHFFFAOYSA-N,3.057,2.8309898,3.057,2.8155298,3.057,2.8180664,3.057,2.797002,3.057,2.8248112,3.057,3.2074733
DMUQPPFRWGYVJC-UHFFFAOYSA-N,3.044,2.8218124,3.044,2.8242726,3.044,2.8126886,3.044,2.7970276,3.044,2.829708,3.044,2.8141713
NBPSZLGVVPDXCO-UHFFFAOYSA-N,3.133,2.823802,3.133,2.821883,3.133,2.8140302,3.133,2.7969885,3.133,2.8243911,3.133,2.8309784
CUXLGWIGMAGQAT-ITTWBICISA-N,3.135,2.8287818,3.135,2.813533,3.135,2.8171406,3.135,2.7969873,3.135,2.8268108,3.135,2.9117918
OCILCGJWBGQKMP-UHFFFAOYSA-N,4.014,2.8194213,4.014,2.8155966,4.014,2.813595,4.014,2.7970152,4.014,2.8269799,4.014,2.8150177
XMXMQUXULSSMTQ-XYGCSLGMSA-N,2.368,2.8287675,2.368,2.8145678,2.368,2.816668,2.368,2.7970219,2.368,2.8274636,2.368,3.2641745
SLQSIRQUZGRFTP-BTQMLEONSA-N,3.201,2.8246713,3.201,2.8151166,3.201,2.8169441,3.201,2.7970083,3.201,2.8254578,3.201,2.7686787
VLNPOLWBNYKBCY-UHFFFAOYSA-N,2.889,2.827279,2.889,2.8143833,2.889,2.81573,2.889,2.796988,2.889,2.827362,2.889,2.8720307
ULOHXNDBUZWZTF-XPVGGBADSA-N,3.12,2.824247,3.12,2.818704,3.12,2.8147368,3.12,2.7969997,3.12,2.8245876,3.12,2.9129477
MAOUZWBYHHAQGB-YOTQRCNNSA-N,2.793,2.822782,2.793,2.8144073,2.793,2.8150969,2.793,2.797001,2.793,2.8276744,2.793,2.7134657
HNAUQDWWDLLDPI-RIDPHKLGSA-N,2.485,2.813629,2.485,2.8143222,2.485,2.8159225,2.485,2.7970119,2.485,2.8085935,2.485,2.7818317
BVKWFIOUBYEQJR-ILMCGJENSA-N,2.192,2.8230333,2.192,2.8185687,2.192,2.8153765,2.192,2.7969725,2.192,2.8277895,2.192,2.8084292
MKRSVHSEDMEUNP-UHFFFAOYSA-N,2.66,2.823704,2.66,2.8154614,2.66,2.815209,2.66,2.7970219,2.66,2.8252523,2.66,2.92089
WSUYUMUFBJGERC-XXKMXEFSSA-N,3.027,2.8259094,3.027,2.815729,3.027,2.8160825,3.027,2.7969913,3.027,2.8271766,3.027,2.7303934
VPUWHPJTKPQZQI-UHFFFAOYSA-N,2.851,2.8278334,2.851,2.8152971,2.851,2.8171065,2.851,2.7969966,2.851,2.8261142,2.851,2.8409722
PYUSPAWNKMJQEA-UHFFFAOYSA-N,2.941,2.8284788,2.941,2.813695,2.941,2.8173134,2.941,2.7970004,2.941,2.8233197,2.941,2.854043
ALDBVWUMPYIVIY-OPBZITNTSA-N,2.942,2.8248737,2.942,2.8167682,2.942,2.8163435,2.942,2.7970085,2.942,2.8233767,2.942,2.9760516
TWPIIUPHGRHMGN-RSFXEFQESA-N,2.763,2.8256545,2.763,2.8187938,2.763,2.8166087,2.763,2.7970226,2.763,2.8233547,2.763,2.9660218
RRWCNOHFRLXXCW-UHFFFAOYSA-N,2.969,2.8276234,2.969,2.8143325,2.969,2.8181877,2.969,2.796989,2.969,2.8237755,2.969,2.9751472
ROECRGUOKFNKKS-DQGTYSGISA-N,3.068,2.826036,3.068,2.8169734,3.068,2.8171158,3.068,2.7969017,3.068,2.822819,3.068,2.921411
NATZFEMTVDTBLL-UHFFFAOYSA-N,2.861,2.8253841,2.861,2.8219151,2.861,2.8167422,2.861,2.797008,2.861,2.8260486,2.861,2.7587874
YBWRHSGMNATYMD-RIDPHKLGSA-N,2.818,2.8257592,2.818,2.8169177,2.818,2.816469,2.818,2.7970245,2.818,2.823398,2.818,3.0269322
QSRIOVAQCYIUMD-UHFFFAOYSA-N,3.459,2.8196113,3.459,2.8217914,3.459,2.8136122,3.459,2.7970002,3.459,2.8270056,3.459,2.8641145
DCVKISIWUWKVGF-UHFFFAOYSA-N,3.739,2.827561,3.739,2.815573,3.739,2.817723,3.739,2.7970028,3.739,2.8203554,3.739,2.8277295
MPTGSSNHKINIFS-FONZVJJCSA-N,2.932,2.8252678,2.932,2.815736,2.932,2.815799,2.932,2.7970312,2.932,2.8264983,2.932,2.9522839
SMVANVZBZQZEEF-UHFFFAOYSA-N,2.871,2.81798,2.871,2.8149772,2.871,2.8127012,2.871,2.7970269,2.871,2.824209,2.871,2.865806
CABYHZPWGHWNLM-NTTWDXBYSA-N,2.866,2.8210268,2.866,2.8166485,2.866,2.815988,2.866,2.7964487,2.866,2.8229308,2.866,2.7344818
XMBJQDHCINEEAD-UHFFFAOYSA-N,2.035,2.8255482,2.035,2.8163974,2.035,2.8164303,2.035,2.7970445,2.035,2.8232832,2.035,2.827347
VTCYWTZIVHWEHT-UHFFFAOYSA-N,2.764,2.8251605,2.764,2.8175342,2.764,2.815759,2.764,2.7970364,2.764,2.8240073,2.764,2.9684854
ANJNUXIIVBTVOC-UHFFFAOYSA-N,2.894,2.8241782,2.894,2.8187075,2.894,2.8140538,2.894,2.7970085,2.894,2.8256133,2.894,2.6624217
MFAFRWZAXKMGBS-UHFFFAOYSA-N,2.004,2.8254664,2.004,2.8150444,2.004,2.81674,2.004,2.7970095,2.004,2.8239098,2.004,2.9444473
COOBTPRXCDLPFO-UHFFFAOYSA-N,2.731,2.8251452,2.731,2.8036106,2.731,2.8159606,2.731,2.7969725,2.731,2.8239334,2.731,2.9219544
SOVFTGUQUTTZNB-IVVVWIITSA-N,2.636,2.8264039,2.636,2.8190598,2.636,2.8145988,2.636,2.7968183,2.636,2.826763,2.636,2.8832004
KZADREFIPKGUDW-AOJZPQQRSA-N,2.585,2.8207657,2.585,2.8159163,2.585,2.814245,2.585,2.7970133,2.585,2.822264,2.585,2.893754
RHKYROVOCCKDBX-OYVWVXGKSA-N,3.294,2.8283627,3.294,2.8199182,3.294,2.8165379,3.294,2.7970126,3.294,2.8265805,3.294,2.7761188
UIXWIQKFUDTGIZ-QKGGVJACSA-N,2.919,2.824055,2.919,2.8151653,2.919,2.8155022,2.919,2.7970307,2.919,2.825369,2.919,2.9491203
RBOZRYZIYVOVCV-FTXZBQHXSA-N,2.434,2.829423,2.434,2.815701,2.434,2.8172529,2.434,2.7969792,2.434,2.826513,2.434,3.0543087
SOJNBMHMLHZRMY-SGGBOEKLSA-N,2.774,2.8237727,2.774,2.8165414,2.774,2.8183782,2.774,2.797007,2.774,2.8231134,2.774,2.8103938
IHTZSCBNAVRMDG-UHFFFAOYSA-N,2.394,2.830531,2.394,2.817543,2.394,2.813641,2.394,2.7970052,2.394,2.8290727,2.394,2.7039788
QTSLUZVEPLAZSL-SHRFYYATSA-N,2.433,2.8263588,2.433,2.8183773,2.433,2.8167906,2.433,2.7970207,2.433,2.8262408,2.433,3.0190413
YVYPVPRUDCTYRS-SAYDICACSA-N,2.248,2.8289545,2.248,2.8177433,2.248,2.8170757,2.248,2.7970023,2.248,2.8250613,2.248,2.79331
KBNJNUHAFKERTG-GHSFAULOSA-N,2.661,2.8254619,2.661,2.8165379,2.661,2.8161204,2.661,2.7970304,2.661,2.8235505,2.661,2.962414
AYLKHLQSPXLVLP-PHEFMCIRSA-N,2.695,2.829929,2.695,2.8142827,2.695,2.818122,2.695,2.7969975,2.695,2.824926,2.695,3.0983975
STQLVODKWNWVDE-OBUAHGEASA-N,2.977,2.818359,2.977,2.8163426,2.977,2.8153296,2.977,2.7969956,2.977,2.817649,2.977,2.7977743
ZXMIMMNZCIRUFO-UHFFFAOYSA-N,2.376,2.8210654,2.376,2.8173013,2.376,2.8153942,2.376,2.7970176,2.376,2.8218923,2.376,2.995409
FZASOSQSZQPRQQ-UHFFFAOYSA-N,2.657,2.8236263,2.657,2.8151348,2.657,2.813924,2.657,2.7970047,2.657,2.8275816,2.657,2.8539536
ZUMOZKGKNGZQFS-UHFFFAOYSA-N,2.955,2.815478,2.955,2.8167126,2.955,2.8138082,2.955,2.7970085,2.955,2.8226998,2.955,2.8259218
BPLBPMKPWIMJAC-UHFFFAOYSA-N,2.964,2.8265738,2.964,2.8158486,2.964,2.818142,2.964,2.7970088,2.964,2.8227348,2.964,2.817601
CEZUWNSANOHLDT-UHFFFAOYSA-N,3.252,2.8288283,3.252,2.8148913,3.252,2.8184807,3.252,2.7969904,3.252,2.8250663,3.252,2.891521
NRKRTIXMPMGCAD-FNBAPJMNSA-N,2.767,2.8256433,2.767,2.817902,2.767,2.815856,2.767,2.797015,2.767,2.823236,2.767,2.9673922
HYJZMULAMGPKCG-CXLDRNOHSA-N,2.874,2.8215249,2.874,2.8164113,2.874,2.815325,2.874,2.796997,2.874,2.8208249,2.874,2.9336236
ANSNFKPNQOIVCY-UHFFFAOYSA-N,3.229,2.8214474,3.229,2.8144548,3.229,2.8159006,3.229,2.7970266,3.229,2.8199778,3.229,2.8436852
FAGVYAFJBPWXRR-OHUKBKARSA-N,3.087,2.8287842,3.087,2.8202844,3.087,2.8155727,3.087,2.7964635,3.087,2.8257997,3.087,2.7889552
BIRVTRDMSWOKGX-KOBUNNDQSA-N,3.356,2.8246596,3.356,2.81702,3.356,2.815287,3.356,2.7970245,3.356,2.8261259,3.356,2.7758393
UMHOMSPKENLPTB-QYLRMFNQSA-N,2.579,2.8275619,2.579,2.817188,2.579,2.8160863,2.579,2.796725,2.579,2.8273318,2.579,2.7961147
WQZKLDASDPFOKE-UHFFFAOYSA-N,3.328,2.827072,3.328,2.823343,3.328,2.812958,3.328,2.7969997,3.328,2.832589,3.328,2.8515577
SWFYRKVTIIYIDG-FRBVFWSFSA-N,2.13,2.8217444,2.13,2.8186228,2.13,2.8148746,2.13,2.7967505,2.13,2.8219345,2.13,2.915132
RFMFBCKKHCZFOG-WCRKGUFQSA-N,3.335,2.8254325,3.335,2.8191907,3.335,2.8163495,3.335,2.7970278,3.335,2.823358,3.335,2.9810383
OBCZBIZCMDUYSN-CAHBVUMWSA-N,2.769,2.8260407,2.769,2.8202434,2.769,2.81616,2.769,2.797025,2.769,2.8235939,2.769,2.9400473
OVAYUXKCHRTKLY-UKIVNFPFSA-N,2.499,2.8257802,2.499,2.8188195,2.499,2.8163123,2.499,2.7970128,2.499,2.82341,2.499,2.8755202
QMHZZEBNZHSOST-UHFFFAOYSA-N,3.048,2.8195608,3.048,2.8166716,3.048,2.814088,3.048,2.7970426,3.048,2.823759,3.048,2.946468
QQTNVESAVZYUHN-UHFFFAOYSA-N,3.287,2.8205457,3.287,2.8200028,3.287,2.8134756,3.287,2.797019,3.287,2.8287313,3.287,2.7733092
