,PaiNN_true_ES1,PaiNN_pred_ES1,SchNet_true_ES1,SchNet_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
TUMOKYOMTXITDG-OHUYPAJKSA-N,2.536,2.8089662,2.536,2.8007607,2.536,2.81581,2.536,2.8117926,2.536,2.8077512,2.536,2.8088648
MCWTYLNJOHNCIQ-UHFFFAOYSA-N,2.788,2.8216243,2.788,2.812392,2.788,2.8307445,2.788,2.8117929,2.788,2.8172917,2.788,2.8137398
HNGCXBAODCLBHO-WRZFLEQSSA-N,2.359,2.814135,2.359,2.830686,2.359,2.8188446,2.359,2.8117929,2.359,2.8247404,2.359,3.015364
GETVDUDOCKKSAF-SETIRSJTSA-N,2.217,2.8170388,2.217,2.8249133,2.217,2.8269792,2.217,2.8117933,2.217,2.811183,2.217,2.8032713
TYZMBHKIULIVRS-UHFFFAOYSA-N,2.781,2.8092303,2.781,2.817702,2.781,2.806161,2.781,2.8117924,2.781,2.8151317,2.781,2.599237
IXPLVZIINITHJU-OTXUSGDISA-N,2.646,2.8185124,2.646,2.8296518,2.646,2.8296828,2.646,2.8117936,2.646,2.8329701,2.646,3.3128934
WVWWNGMARGXPEP-UHFFFAOYSA-N,2.753,2.8126292,2.753,2.8149946,2.753,2.8179889,2.753,2.8117929,2.753,2.8071668,2.753,2.7078755
GIAWTNVZRZWFNM-VOVXCRLKSA-N,2.768,2.82195,2.768,2.8151362,2.768,2.8310251,2.768,2.8117929,2.768,2.8358235,2.768,2.986849
BYOBJTSWTZGSQI-ACTKJFIHSA-N,2.67,2.8193493,2.67,2.826774,2.67,2.8306346,2.67,2.8117955,2.67,2.8187041,2.67,3.3807058
GWZWVXBGMLKLOM-FKAKGELESA-N,3.147,2.8133404,3.147,2.8234687,3.147,2.8213737,3.147,2.8117929,3.147,2.82095,3.147,2.8951068
CJXFJLIPRHIBIY-PLVVXOMOSA-N,2.589,2.8194215,2.589,2.81722,2.589,2.827834,2.589,2.8117929,2.589,2.8171024,2.589,2.9246125
KPFJTVFWLNULON-UHFFFAOYSA-N,3.437,2.7884672,3.437,2.8187494,3.437,2.7992866,3.437,2.8117926,3.437,2.8181233,3.437,2.725636
IFRXTBVWKPEVJC-TXSKNWGYSA-N,3.076,2.8227196,3.076,2.8168128,3.076,2.8330095,3.076,2.8117929,3.076,2.789257,3.076,2.8558836
BWGDOKULYOWXJX-UHFFFAOYSA-N,2.784,2.815967,2.784,2.8087647,2.784,2.8215666,2.784,2.8117933,2.784,2.790069,2.784,2.6051798
QRLSSXVZKHVRSM-APQHLZGQSA-N,2.908,2.8156142,2.908,2.8260722,2.908,2.8196356,2.908,2.8117929,2.908,2.8025985,2.908,2.8558755
RBZKOGMOQKDKRH-JDQKSYPYSA-N,2.956,2.81593,2.956,2.8195045,2.956,2.8233573,2.956,2.8117936,2.956,2.8124094,2.956,3.315669
WFKOPLSJHMPTOK-XLDFTUSDSA-N,2.884,2.8146722,2.884,2.8205626,2.884,2.8196962,2.884,2.811793,2.884,2.80027,2.884,2.8282714
YSFROULHNCUQDK-AIKQDUSWSA-N,2.432,2.8120399,2.432,2.8269024,2.432,2.8164353,2.432,2.8117924,2.432,2.833765,2.432,3.284941
KLTKLLWTECNXCT-UHFFFAOYSA-N,2.812,2.800085,2.812,2.803729,2.812,2.8023582,2.812,2.8117929,2.812,2.8207765,2.812,2.925391
LIZSJZAIVDNMLV-UHFFFAOYSA-N,2.572,2.8172898,2.572,2.8329513,2.572,2.8245382,2.572,2.8117933,2.572,2.8102393,2.572,2.9390898
KGNWZJLZBMRZMM-KOBUNNDQSA-N,2.702,2.8154535,2.702,2.8256402,2.702,2.8245957,2.702,2.8117938,2.702,2.8141522,2.702,2.9481127
VYOVDIKDPBESBU-RVDKCFQWSA-N,2.767,2.8094995,2.767,2.7992249,2.767,2.8088863,2.767,2.8117929,2.767,2.8119316,2.767,2.9168491
VOSFSWIBLFWAAO-UHFFFAOYSA-N,2.585,2.7944674,2.585,2.8210928,2.585,2.8028238,2.585,2.8117929,2.585,2.8189392,2.585,2.779499
SPZZPIWEPRUONM-UHFFFAOYSA-N,3.197,2.805834,3.197,2.8184469,3.197,2.811519,3.197,2.8117933,3.197,2.827993,3.197,2.8965476
MUMMIKKKNIPSLI-OSJBLHDMSA-N,2.886,2.815248,2.886,2.8289402,2.886,2.825539,2.886,2.8117933,2.886,2.8089774,2.886,2.9220912
SJHJRJLEMLFURL-UHFFFAOYSA-N,3.012,2.8117442,3.012,2.7600749,3.012,2.8156075,3.012,2.811793,3.012,2.813013,3.012,2.8297303
BCYXHOKRMPTQRN-KMPMZVNPSA-N,2.873,2.8063478,2.873,2.818723,2.873,2.8148704,2.873,2.811793,2.873,2.8009262,2.873,3.0629187
LQJPRMWUSOVJLI-UHFFFAOYSA-N,2.768,2.820395,2.768,2.8237379,2.768,2.82701,2.768,2.811793,2.768,2.80964,2.768,2.9811344
HVKNUPAPNGPDMC-UHFFFAOYSA-N,2.567,2.8150282,2.567,2.7600613,2.567,2.82053,2.567,2.8117929,2.567,2.823611,2.567,2.884845
BQJYJMSGCVZLQX-YEOLPZPCSA-N,2.489,2.8138633,2.489,2.8197641,2.489,2.818853,2.489,2.811793,2.489,2.8058386,2.489,2.849669
QVAKUKYNSFEFPC-IHFITFFBSA-N,2.734,2.816463,2.734,2.833365,2.734,2.826287,2.734,2.8117926,2.734,2.8191586,2.734,3.2531211
RJJSDOHOBCXQTD-UHFFFAOYSA-N,2.868,2.8048735,2.868,2.7809272,2.868,2.8094409,2.868,2.8117933,2.868,2.8129392,2.868,2.8608882
LEEUUWVLQJZGMS-UHFFFAOYSA-N,3.099,2.7952445,3.099,2.7872558,3.099,2.803148,3.099,2.8117929,3.099,2.8216758,3.099,2.9314125
DGWOJQGDBHQXMV-HGMRCBETSA-N,3.033,2.8190813,3.033,2.8117447,3.033,2.8287165,3.033,2.8117933,3.033,2.8273067,3.033,2.5822928
TZIWMMWBZGTXOD-UHFFFAOYSA-N,3.072,2.822571,3.072,2.7939427,3.072,2.8320572,3.072,2.8117924,3.072,2.8174427,3.072,2.8281996
UPIMHUPKIQCLFW-UHFFFAOYSA-N,2.877,2.8085725,2.877,2.8222005,2.877,2.8140657,2.877,2.811793,2.877,2.7999372,2.877,2.6593077
VLZLIMYJFSXCFN-UHFFFAOYSA-N,3.226,2.8177133,3.226,2.821647,3.226,2.8244357,3.226,2.811795,3.226,2.8189642,3.226,2.8815973
DIZMDVNDNWVDEC-UHFFFAOYSA-N,2.544,2.8033593,2.544,2.7826958,2.544,2.8054194,2.544,2.8117929,2.544,2.8138723,2.544,2.901731
MMGVVBHAVOFWCW-YGFWVEFZSA-N,2.683,2.8173506,2.683,2.8013103,2.683,2.823135,2.683,2.811793,2.683,2.8186154,2.683,3.7639973
BOWDFRYJGAYABB-UHFFFAOYSA-N,2.225,2.8075514,2.225,2.7891881,2.225,2.80901,2.225,2.8117929,2.225,2.8120341,2.225,2.7958922
DOOGFOHMKKVIJN-UQMCMHFOSA-N,2.391,2.813428,2.391,2.7883723,2.391,2.8173275,2.391,2.8117929,2.391,2.8115196,2.391,2.871731
YCKHPCTZJWISGU-UHFFFAOYSA-N,3.12,2.8081338,3.12,2.7982652,3.12,2.811536,3.12,2.811793,3.12,2.8202393,3.12,2.927721
DZXIEAUKPNJHLA-DBQHZJLUSA-N,3.09,2.821523,3.09,2.819687,3.09,2.835131,3.09,2.8117929,3.09,2.8216038,3.09,2.853591
COKKHBWQKPKTPM-WWULVZSKSA-N,2.247,2.818808,2.247,2.828243,2.247,2.8296945,2.247,2.811793,2.247,2.8176584,2.247,3.2079554
ZVJFLYVYCDVWTC-IWIZUXLOSA-N,2.824,2.8188448,2.824,2.8135266,2.824,2.8294573,2.824,2.8117929,2.824,2.8199515,2.824,3.268507
ILPNAFUMNRQKNJ-UHFFFAOYSA-N,2.903,2.809634,2.903,2.8025541,2.903,2.812435,2.903,2.8117938,2.903,2.8247933,2.903,2.8948097
PLYFZVDMDXOWPH-UHFFFAOYSA-N,2.793,2.8169026,2.793,2.8312504,2.793,2.8267305,2.793,2.8117936,2.793,2.8264928,2.793,2.891739
KBBBAKBQWKUQKL-VEXIXCHJSA-N,3.161,2.817193,3.161,2.8178713,3.161,2.8214443,3.161,2.811793,3.161,2.8135498,3.161,3.1161902
VACUJRKTCCTAOP-UHFFFAOYSA-N,2.459,2.8074908,2.459,2.801519,2.459,2.8117714,2.459,2.8117938,2.459,2.8159156,2.459,2.9075477
AERJVOKVSAIJBL-UHFFFAOYSA-N,2.932,2.8096068,2.932,2.8266659,2.932,2.8127656,2.932,2.811793,2.932,2.8098288,2.932,2.8544862
BUVGSOJMVYWCSR-UHFFFAOYSA-N,2.102,2.8095424,2.102,2.8031309,2.102,2.8106992,2.102,2.811794,2.102,2.812197,2.102,2.8843427
LQPBLGWOGHBWCC-KVCIEARHSA-N,2.94,2.8162131,2.94,2.8004794,2.94,2.8261905,2.94,2.8117945,2.94,2.8178697,2.94,3.1159801
GWMPVKULMDYXQU-MNBJERMJSA-N,3.2,2.8072913,3.2,2.7879486,3.2,2.809605,3.2,2.8117929,3.2,2.817139,3.2,2.7457452
KRUDMHLXRQJIGA-JPFIOEMMSA-N,2.851,2.8209953,2.851,2.8231587,2.851,2.8317268,2.851,2.811793,2.851,2.8299162,2.851,3.0530677
QPORQLLSZNNFNR-YZEGPCJOSA-N,2.721,2.8149385,2.721,2.8290114,2.721,2.8227444,2.721,2.8117929,2.721,2.8191593,2.721,3.2906158
ULUYPTKPKDTOBD-BBUXEPKYSA-N,2.478,2.8156035,2.478,2.7794557,2.478,2.8203826,2.478,2.8117933,2.478,2.8190567,2.478,2.857569
PADKTVGEEYHRKI-QYXXIVTCSA-N,2.783,2.8163772,2.783,2.7882006,2.783,2.821845,2.783,2.8117938,2.783,2.8266764,2.783,2.8118296
NNDTUYDTOOUTGD-UHFFFAOYSA-N,2.707,2.8041682,2.707,2.8190017,2.707,2.806173,2.707,2.8117929,2.707,2.8095608,2.707,2.873339
RZQXEYFEISABEA-UHFFFAOYSA-N,2.913,2.805796,2.913,2.8238413,2.913,2.8107824,2.913,2.8117929,2.913,2.8254323,2.913,2.8731835
OFEMGIYEVFNVLR-UHFFFAOYSA-N,3.089,2.8126276,3.089,2.8107436,3.089,2.817139,3.089,2.8117943,3.089,2.817268,3.089,2.8740618
HBOLENVDRDKHAV-UHFFFAOYSA-N,2.128,2.820846,2.128,2.820337,2.128,2.834327,2.128,2.8117929,2.128,2.8199792,2.128,2.773073
ADCJTMCVGFOIIY-XDVNEXBFSA-N,2.579,2.8185792,2.579,2.838244,2.579,2.8313386,2.579,2.8117929,2.579,2.8267965,2.579,2.9912343
NNJJJDJZTLECIV-JKCZQLEYSA-N,2.787,2.8163743,2.787,2.831127,2.787,2.8234813,2.787,2.811793,2.787,2.8178906,2.787,2.9244208
KHSBHZNEKNKKIV-UHFFFAOYSA-N,2.09,2.8231933,2.09,2.8104317,2.09,2.8333948,2.09,2.8117926,2.09,2.817206,2.09,2.8046868
XTMJKLXHCLEFSB-UHFFFAOYSA-N,2.592,2.8097837,2.592,2.8284657,2.592,2.8164082,2.592,2.8117933,2.592,2.8331695,2.592,2.870156
LIITXBQFQNQXSH-UHFFFAOYSA-N,3.028,2.820619,3.028,2.8182507,3.028,2.8296785,3.028,2.8117933,3.028,2.817474,3.028,2.9747787
OIZGWBRKGJUAHN-UHFFFAOYSA-N,2.708,2.8100057,2.708,2.8058045,2.708,2.8146338,2.708,2.8117929,2.708,2.8102756,2.708,2.889625
NSRHOWGGILKMQW-UHFFFAOYSA-N,2.875,2.821671,2.875,2.8124108,2.875,2.8305688,2.875,2.8117924,2.875,2.8171763,2.875,2.7026236
LJEGYBYHRWDIHO-QPANCCTQSA-N,2.952,2.8074493,2.952,2.8202646,2.952,2.8143654,2.952,2.8117929,2.952,2.8213453,2.952,2.9361098
TWJLEJRRCAAZRJ-QTOYOSDTSA-N,2.212,2.8189788,2.212,2.8317618,2.212,2.8303852,2.212,2.8117929,2.212,2.8193812,2.212,3.2207146
GVQKPJOHTMPSMK-XWQGWOARSA-N,2.849,2.8188567,2.849,2.8162222,2.849,2.8299751,2.849,2.8117945,2.849,2.818455,2.849,2.912209
CJOOJOMEFIINHK-UHFFFAOYSA-N,2.847,2.8126798,2.847,2.7825217,2.847,2.8141937,2.847,2.8117938,2.847,2.815139,2.847,2.9063826
OWUMOLBBOXEHGA-RHQFVSDJSA-N,2.664,2.813955,2.664,2.8078332,2.664,2.8166518,2.664,2.8117938,2.664,2.8160696,2.664,2.924368
GNDRQFMGFYDTCW-XQUKJDJYSA-N,2.754,2.8172693,2.754,2.832771,2.754,2.8265646,2.754,2.8117926,2.754,2.8191495,2.754,3.1757233
CQUCJSNYPVHYSF-UHFFFAOYSA-N,1.57,2.8181791,1.57,2.8123984,1.57,2.8248494,1.57,2.8117936,1.57,2.8074229,1.57,2.8241625
NQKUQTCETAOUJT-UHFFFAOYSA-N,2.746,2.8164399,2.746,2.8246522,2.746,2.8248448,2.746,2.811793,2.746,2.8048093,2.746,2.6593378
NFOROUZAEPEFPM-CECLPTFUSA-N,2.996,2.8083913,2.996,2.8077312,2.996,2.8126814,2.996,2.8117929,2.996,2.8199916,2.996,3.1060097
LVWZGPVTABWWKA-UHFFFAOYSA-N,3.194,2.8156757,3.194,2.8297641,3.194,2.8213317,3.194,2.8117929,3.194,2.801928,3.194,2.8379242
UAMOCAWESFFLQX-UHFFFAOYSA-N,2.507,2.8097808,2.507,2.8226078,2.507,2.8168354,2.507,2.811793,2.507,2.8348594,2.507,2.899785
GDJOCCZKJZQJJM-MHOUKPDKSA-N,2.694,2.8195832,2.694,2.829789,2.694,2.829258,2.694,2.8117933,2.694,2.8119698,2.694,2.9134707
KLOXLQUOOVCIJW-UHFFFAOYSA-N,2.725,2.8142955,2.725,2.825779,2.725,2.8205912,2.725,2.8117929,2.725,2.8109448,2.725,2.8522067
HBWFFFHVMALHHU-XUOXJPJFSA-N,2.791,2.8170314,2.791,2.8319712,2.791,2.827288,2.791,2.811793,2.791,2.8187542,2.791,3.1875832
WETXBOCVRXHBGS-UHFFFAOYSA-N,2.867,2.8145232,2.867,2.8235657,2.867,2.8202903,2.867,2.8117938,2.867,2.8043199,2.867,2.7703953
KIIHULZHFHADBB-UHFFFAOYSA-N,2.74,2.8078194,2.74,2.8127909,2.74,2.8132167,2.74,2.811793,2.74,2.8220453,2.74,2.9038568
VIGMRCBTLFOSKB-WVABPMGTSA-N,2.725,2.8156426,2.725,2.8253107,2.725,2.8233397,2.725,2.8117933,2.725,2.8177261,2.725,2.9349844
DBKGWNFDDVEQGF-UHFFFAOYSA-N,2.313,2.8124752,2.313,2.8297725,2.313,2.8201714,2.313,2.8117929,2.313,2.816873,2.313,2.8781781
SFYLDTVSXPQRLJ-KVCIEARHSA-N,2.403,2.8100564,2.403,2.8175745,2.403,2.8144174,2.403,2.8117926,2.403,2.8128774,2.403,3.0268807
NCGHZXLXJFGFJK-UHFFFAOYSA-N,2.432,2.81075,2.432,2.813895,2.432,2.815295,2.432,2.8117933,2.432,2.8162599,2.432,2.8308587
XPDNJTPEKWTGMF-YQRSXIPLSA-N,2.81,2.8147125,2.81,2.8200538,2.81,2.8210313,2.81,2.811793,2.81,2.819669,2.81,3.3591735
MOWUPBISBWBRQQ-AQSKDTPDSA-N,2.978,2.817074,2.978,2.8309958,2.978,2.8269076,2.978,2.8117929,2.978,2.8182116,2.978,3.411046
BHWXUCKESCJXOM-UHFFFAOYSA-N,3.101,2.819424,3.101,2.8295317,3.101,2.8341522,3.101,2.811793,3.101,2.8176188,3.101,2.8302817
UFBJLHGRVHLHEW-UHFFFAOYSA-N,3.269,2.8137608,3.269,2.8213842,3.269,2.82036,3.269,2.8117926,3.269,2.8223543,3.269,2.8317068
GUUTZDBMKSPZSG-AOXQYKSZSA-N,2.848,2.8122025,2.848,2.7962644,2.848,2.817079,2.848,2.8117926,2.848,2.8225515,2.848,2.854524
PANZKUAKECJIDG-LPEPFOFCSA-N,3.276,2.8141828,3.276,2.8166423,3.276,2.8208323,3.276,2.811793,3.276,2.8134274,3.276,2.8515432
NQQIOUGJPITQAQ-VTBBGMIHSA-N,2.625,2.8185143,2.625,2.824375,2.625,2.8273158,2.625,2.8117936,2.625,2.8185883,2.625,3.2541862
PJMXMYKQADYEEF-BIXZQIBGSA-N,2.81,2.8171036,2.81,2.8267112,2.81,2.827549,2.81,2.8117938,2.81,2.8147244,2.81,2.8982832
PCCGMYCLCHVQRH-AQYXTLAVSA-N,2.892,2.821229,2.892,2.8261678,2.892,2.8317327,2.892,2.8117936,2.892,2.7912478,2.892,2.9330525
WBLXDVFCMOVQBP-UHFFFAOYSA-N,2.249,2.8143325,2.249,2.825194,2.249,2.8231847,2.249,2.8117933,2.249,2.810421,2.249,2.8147762
LMGABEYTWAHULS-ACPRRRJJSA-N,2.768,2.8191352,2.768,2.800007,2.768,2.830269,2.768,2.811794,2.768,2.8192227,2.768,2.8609407
BOIRBCMEBKLAKZ-UHFFFAOYSA-N,3.338,2.8088949,3.338,2.8285394,3.338,2.8136547,3.338,2.8117933,3.338,2.8326533,3.338,2.8437986
KUAMBTLRBIOJBR-UHFFFAOYSA-N,2.696,2.81603,2.696,2.8183064,2.696,2.823383,2.696,2.8117933,2.696,2.792294,2.696,2.9029725
BIGYXVMAWKLSQB-UHFFFAOYSA-N,2.663,2.8170834,2.663,2.828022,2.663,2.8238456,2.663,2.8117936,2.663,2.82533,2.663,2.8961527
OEXTYCWWHGNOHO-UHFFFAOYSA-N,2.637,2.805908,2.637,2.7688777,2.637,2.8087955,2.637,2.8117933,2.637,2.81772,2.637,2.8651807
IDBXTJIBLBRGPL-UHFFFAOYSA-N,2.248,2.807425,2.248,2.7951915,2.248,2.8090272,2.248,2.8117929,2.248,2.8144922,2.248,2.8913298
LGABZIYLEFSGMF-NCXBDQPDSA-N,3.102,2.8156796,3.102,2.8260114,3.102,2.8230608,3.102,2.811793,3.102,2.8188381,3.102,3.2653837
BGKCIEAYYWLIJO-UHFFFAOYSA-N,2.208,2.8070443,2.208,2.7976463,2.208,2.8108525,2.208,2.8117936,2.208,2.8180466,2.208,2.8616652
HZLVKJOOYLPLPE-FALPEWFNSA-N,3.261,2.8075054,3.261,2.7705452,3.261,2.811645,3.261,2.8117929,3.261,2.8056886,3.261,2.866843
FSNSSPLXQZXNFP-UHFFFAOYSA-N,3.495,2.820573,3.495,2.8323493,3.495,2.8353503,3.495,2.8117933,3.495,2.8265872,3.495,2.8360915
UWFQBARISNDJJU-UHFFFAOYSA-N,2.553,2.8102798,2.553,2.7985954,2.553,2.8120432,2.553,2.811794,2.553,2.8216772,2.553,2.871232
IGIWQFCDMFOJNI-YZUNAHQTSA-N,2.823,2.8144882,2.823,2.8191452,2.823,2.816251,2.823,2.8117926,2.823,2.8120918,2.823,2.9490156
XDHVELMNVVFTGB-OQFFVEAFSA-N,2.595,2.8210807,2.595,2.8307002,2.595,2.831764,2.595,2.8117938,2.595,2.8175428,2.595,2.933538
YOEKFTSVWFAGBP-UTXUFXGVSA-N,3.113,2.8145013,3.113,2.7901125,3.113,2.8226445,3.113,2.8117929,3.113,2.808795,3.113,2.8836963
FCVFUESUPZOWFK-GYLGGJJYSA-N,3.027,2.8191133,3.027,2.820526,3.027,2.8276093,3.027,2.8117933,3.027,2.8097372,3.027,3.269533
ZVAJCBHLVVTPCZ-OTXSHTBPSA-N,2.556,2.8186975,2.556,2.8242497,2.556,2.826033,2.556,2.8117936,2.556,2.815525,2.556,2.8457365
XRVLWMBECNZLAZ-YEAKOVHHSA-N,3.438,2.8182387,3.438,2.8226757,3.438,2.8267162,3.438,2.8117936,3.438,2.8115082,3.438,3.0562215
VTQSBHJPQCBZKT-UHFFFAOYSA-N,2.812,2.8100166,2.812,2.8164043,2.812,2.815112,2.812,2.811793,2.812,2.8074508,2.812,2.7317302
NOVDNNFOZXBUIC-UHFFFAOYSA-N,2.607,2.8055308,2.607,2.7991967,2.607,2.812539,2.607,2.8117936,2.607,2.8234653,2.607,2.9054046
VACJBJLDSZHGCX-UHFFFAOYSA-N,2.681,2.8105493,2.681,2.782702,2.681,2.813263,2.681,2.811793,2.681,2.8129528,2.681,2.7957354
FXXDONFUGRXYDJ-UHFFFAOYSA-N,2.439,2.8048434,2.439,2.8081849,2.439,2.8096945,2.439,2.8117929,2.439,2.8201127,2.439,2.9240482
HFGRNDVKXDDPBO-HIXVDQPLSA-N,1.928,2.818067,1.928,2.8186548,1.928,2.8251145,1.928,2.8117933,1.928,2.8112898,1.928,2.9828937
JFXZNOPCWRVUTH-UHFFFAOYSA-N,2.857,2.8038197,2.857,2.8042383,2.857,2.8067527,2.857,2.8117921,2.857,2.811386,2.857,2.8280857
CNOLJWLPROFHTD-UHFFFAOYSA-N,2.654,2.8073235,2.654,2.7961798,2.654,2.8103065,2.654,2.8117929,2.654,2.8215394,2.654,2.8838935
UORRVWPSUNTJGA-UHFFFAOYSA-N,2.701,2.8071525,2.701,2.8182776,2.701,2.8107975,2.701,2.8117929,2.701,2.8209324,2.701,2.869038
UTYAWYSEVQAGDB-LTKUFQEZSA-N,2.384,2.8119638,2.384,2.741318,2.384,2.8152173,2.384,2.8117926,2.384,2.8173742,2.384,3.1753378
WXJXCOOQUSVWDH-UHFFFAOYSA-N,2.705,2.802633,2.705,2.78183,2.705,2.8064625,2.705,2.811793,2.705,2.8162897,2.705,2.8872292
JDSNHDQHCMHCJI-DNZOUVNYSA-N,2.634,2.8149137,2.634,2.826296,2.634,2.8231266,2.634,2.8117926,2.634,2.8236399,2.634,3.268778
ABOYVZOPGVBZIK-UHFFFAOYSA-N,3.265,2.805051,3.265,2.8045375,3.265,2.804401,3.265,2.811793,3.265,2.814235,3.265,2.872356
LECHQWUPARBJFA-UHFFFAOYSA-N,2.866,2.807831,2.866,2.8218682,2.866,2.8112075,2.866,2.8117929,2.866,2.80113,2.866,2.7334666
WKTJQPALIGWHCG-UHFFFAOYSA-N,2.338,2.8208594,2.338,2.8159695,2.338,2.830948,2.338,2.8117943,2.338,2.8119216,2.338,3.0380075
VNJYXVLVGPJFBP-UHFFFAOYSA-N,2.726,2.7965267,2.726,2.811425,2.726,2.802358,2.726,2.811793,2.726,2.8200092,2.726,2.8802996
LCSYNJDERIXRED-UHFFFAOYSA-N,2.443,2.8074176,2.443,2.809959,2.443,2.8125482,2.443,2.811793,2.443,2.8207607,2.443,2.8658323
XNJKOINNROIYJL-AQAQPERTSA-N,2.466,2.8193464,2.466,2.8190324,2.466,2.8293834,2.466,2.8117929,2.466,2.8185961,2.466,3.0893888
DGQWCXGZFOUZMI-UHFFFAOYSA-N,2.965,2.8136592,2.965,2.815259,2.965,2.8194537,2.965,2.8117929,2.965,2.8178244,2.965,2.8768492
XAZOBQHFVGPTSQ-QYXXIVTCSA-N,2.574,2.8150759,2.574,2.795253,2.574,2.821111,2.574,2.811793,2.574,2.8181086,2.574,2.8766568
ULUAEBMOECRYJP-UHFFFAOYSA-N,3.101,2.8146338,3.101,2.820335,3.101,2.8192534,3.101,2.8117924,3.101,2.8105922,3.101,2.900148
CVOCYXLKYPUCJV-ZRGSRPPYSA-N,2.777,2.7994778,2.777,2.813933,2.777,2.8081918,2.777,2.8117924,2.777,2.8195636,2.777,2.9129484
WBGCBMZMYKZYKA-UHFFFAOYSA-N,3.339,2.8127491,3.339,2.8011851,3.339,2.818706,3.339,2.8117933,3.339,2.8203769,3.339,2.7333088
KVQHUVJZIQPNGQ-KKQLDWOFSA-N,2.611,2.8152227,2.611,2.8113234,2.611,2.8217363,2.611,2.811794,2.611,2.8243542,2.611,3.050964
WZIOZVJHTBJMDQ-NIEDSSJESA-N,3.457,2.8182766,3.457,2.827625,3.457,2.8289602,3.457,2.8117933,3.457,2.8182728,3.457,2.9172428
CZIBXQIDCAMVMJ-YUHAEISRSA-N,2.918,2.8124158,2.918,2.8003235,2.918,2.8180993,2.918,2.8117929,2.918,2.804214,2.918,3.2819843
NBDUOFFCVKJFIC-UHFFFAOYSA-N,3.264,2.8047905,3.264,2.8199923,3.264,2.8060527,3.264,2.8117933,3.264,2.8266826,3.264,2.8735461
FZOLUWXSHHVEMC-UHFFFAOYSA-N,2.663,2.8162866,2.663,2.7576137,2.663,2.8218932,2.663,2.8117955,2.663,2.8003833,2.663,2.7863476
GBVFTFZGUDGQHR-ZWOQCJTASA-N,2.247,2.8078036,2.247,2.8249536,2.247,2.8067389,2.247,2.8117945,2.247,2.8153381,2.247,2.9447143
VEMAOBLQMYMEKZ-BTGSVRDUSA-N,2.64,2.809726,2.64,2.8185353,2.64,2.8158557,2.64,2.811793,2.64,2.813088,2.64,2.9865327
AYIQRFRVNLUPOZ-FZPRHHONSA-N,3.308,2.8099272,3.308,2.7971213,3.308,2.8146894,3.308,2.8117933,3.308,2.8219697,3.308,2.7678106
QBYITMGSLXKRMZ-DRIIZZAOSA-N,2.782,2.8157296,2.782,2.8334095,2.782,2.824625,2.782,2.811793,2.782,2.8189135,2.782,3.2017748
UBRYESQOLPIWMF-GRDBCRMHSA-N,2.439,2.8176692,2.439,2.766741,2.439,2.819408,2.439,2.8117926,2.439,2.8186772,2.439,2.864786
JCAJVAMSPPLCFD-HHALPDOFSA-N,3.325,2.8137507,3.325,2.8026867,3.325,2.821141,3.325,2.811793,3.325,2.8157177,3.325,2.9416192
VCMSAYOPKOQUJR-SZDGYWDJSA-N,2.169,2.8176441,2.169,2.8335004,2.169,2.8306906,2.169,2.8117926,2.169,2.8068376,2.169,2.9433818
FAEOYLFGHSIQQZ-ZFMRUCPMSA-N,2.293,2.8156495,2.293,2.8222327,2.293,2.8231332,2.293,2.8117929,2.293,2.8143501,2.293,2.8912928
UEALESQEASEQNW-UHFFFAOYSA-N,2.989,2.8122709,2.989,2.7963986,2.989,2.816155,2.989,2.8117929,2.989,2.8139672,2.989,2.8978455
LIUSZVOBRBVRKV-UHFFFAOYSA-N,3.558,2.8015568,3.558,2.7865689,3.558,2.8052714,3.558,2.8117926,3.558,2.8139806,3.558,2.8074694
COOZHASRMXIBFS-UHFFFAOYSA-N,2.023,2.8072073,2.023,2.8225493,2.023,2.8114147,2.023,2.811793,2.023,2.824398,2.023,2.8600922
HOGHDFXZHRESBH-MTFUWRHCSA-N,2.998,2.813075,2.998,2.8139715,2.998,2.816997,2.998,2.811793,2.998,2.8065343,2.998,3.053247
VJJUVOOSTKUHLC-UHFFFAOYSA-N,2.711,2.8062048,2.711,2.813775,2.711,2.8083456,2.711,2.8117929,2.711,2.815781,2.711,2.8339605
LJOJDIHLVOFLDN-UHFFFAOYSA-N,3.335,2.8142462,3.335,2.8250837,3.335,2.8201783,3.335,2.8117929,3.335,2.8246083,3.335,2.9558644
JZHDGBMUILSAMI-INRUPRTJSA-N,2.838,2.8111932,2.838,2.792213,2.838,2.8172755,2.838,2.8117929,2.838,2.8176231,2.838,2.8441799
XERFGUGITVBHQN-UHFFFAOYSA-N,3.19,2.8135204,3.19,2.800689,3.19,2.823566,3.19,2.8117955,3.19,2.8222406,3.19,2.6973026
BBJDQHYLBHPSQD-PJZXYCLWSA-N,2.334,2.8137407,2.334,2.8260517,2.334,2.8179638,2.334,2.8117926,2.334,2.803573,2.334,2.8642654
WHALZMDGSBWASX-STWURFKKSA-N,2.55,2.8184462,2.55,2.8219402,2.55,2.8241897,2.55,2.8117929,2.55,2.8137336,2.55,2.7720704
