,PaiNN_true_ES1,PaiNN_pred_ES1,SchNet_true_ES1,SchNet_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
PUJJMSYRBRJAOZ-FZSDHLTPSA-N,2.444,2.803661,2.444,2.808201,2.444,2.8090596,2.444,2.7998488,2.444,2.8403256,2.444,2.7400827
HXLNIHMNNNWSLS-PBOSRSTQSA-N,2.793,2.8225944,2.793,2.8138611,2.793,2.8059669,2.793,2.7998562,2.793,2.6811717,2.793,2.828948
KBCFITXGHFCZMA-JXLOPGSOSA-N,3.45,2.8217402,3.45,2.8117268,3.45,2.8100984,3.45,2.7998517,3.45,2.7308106,3.45,2.8501482
FOZITIZTMDCHAY-RIDPHKLGSA-N,2.467,2.8097007,2.467,2.8106933,2.467,2.8042846,2.467,2.7998533,2.467,2.800307,2.467,2.8451028
LNTDNUOBOGTVFL-ZFMRUCPMSA-N,3.111,2.820471,3.111,2.8131428,3.111,2.8042552,3.111,2.7998617,3.111,2.7028494,3.111,2.6885629
ZKRJZWBRNHBTKI-HHVXFKTKSA-N,3.437,2.8177247,3.437,2.812671,3.437,2.8040426,3.437,2.7998557,3.437,2.7376444,3.437,2.8091974
FPAGYOSEQXLGJI-MUFRIFMGSA-N,1.985,2.8356717,1.985,2.8130543,1.985,2.8020422,1.985,2.799857,1.985,2.6966708,1.985,2.7953527
AOYXWFUABPRLNO-ZSNJKBEMSA-N,2.071,2.8260765,2.071,2.8140347,2.071,2.804659,2.071,2.7998533,2.071,2.7383244,2.071,2.796582
UJUIAJURGPVYFT-GTHQUBRQSA-N,2.8,2.816285,2.8,2.8098555,2.8,2.8087282,2.8,2.7998457,2.8,2.8097003,2.8,2.8292649
JZQMKINKOQMZNO-JLTWXIBFSA-N,2.722,2.8210733,2.722,2.806239,2.722,2.804784,2.722,2.799851,2.722,2.6053214,2.722,2.8011627
VKEOUXSLCDVOLN-QDTIIGTASA-N,3.696,2.825041,3.696,2.8071241,3.696,2.8005004,3.696,2.7998517,3.696,2.817155,3.696,2.8598583
KXMWWCHHYOANQM-BOABNOFISA-N,3.161,2.8084135,3.161,2.8124728,3.161,2.8091547,3.161,2.7998517,3.161,2.7739036,3.161,2.8079345
GTTUECJROVOUIN-AIMOZCANSA-N,2.373,2.8245015,2.373,2.8102372,2.373,2.8052652,2.373,2.7998517,2.373,2.7313175,2.373,2.837072
FXRLCHIYOXGMDL-CHUAQYSMSA-N,2.767,2.7977495,2.767,2.8073156,2.767,2.8101382,2.767,2.7998495,2.767,2.7944057,2.767,2.749984
PUIIDRHGSXPDRJ-HSWKEQASSA-N,2.744,2.8148296,2.744,2.8166926,2.744,2.8099687,2.744,2.7998495,2.744,2.7645984,2.744,2.7670088
UCIFTGDAWSQSPO-TUCRGLLDSA-N,3.352,2.810595,3.352,2.8087888,3.352,2.807104,3.352,2.7998505,3.352,2.748449,3.352,2.8155892
JNELYQTVBXAHLH-LYQDPQKGSA-N,2.967,2.8144727,2.967,2.816558,2.967,2.805064,2.967,2.7998517,2.967,2.843051,2.967,2.6885293
OJBJBSMSPGUTHR-AEUUOICLSA-N,2.584,2.815128,2.584,2.8128521,2.584,2.807689,2.584,2.799855,2.584,2.769962,2.584,2.7778792
LJZVRXLKSXZTIB-CHVBVBDWSA-N,3.243,2.820542,3.243,2.8096814,3.243,2.8081157,3.243,2.7998495,3.243,2.7601516,3.243,2.8334546
LFZXZHWVPDVDIJ-HODOAVGQSA-N,2.503,2.8107474,2.503,2.8137069,2.503,2.8075652,2.503,2.7998495,2.503,2.6559188,2.503,2.7724645
MFUFHVXFHBGLJD-NRHDHXCOSA-N,2.503,2.8152788,2.503,2.810839,2.503,2.8096485,2.503,2.799852,2.503,2.7747896,2.503,2.7482646
DTFANMIJANKIKY-LZQNREAYSA-N,2.789,2.813119,2.789,2.814721,2.789,2.807324,2.789,2.7998567,2.789,2.7732923,2.789,2.7566183
UEECNLHAZSRSPX-WCRKGUFQSA-N,3.302,2.8222268,3.302,2.8142679,3.302,2.8075452,3.302,2.7998524,3.302,2.7322428,3.302,2.7630267
YEMWRRKDZKIHDZ-GXBUFBABSA-N,2.643,2.8261492,2.643,2.8140533,2.643,2.804405,2.643,2.7998524,2.643,2.7214885,2.643,2.837946
WEYRCHXVHVFGKQ-GTHQUBRQSA-N,2.707,2.819197,2.707,2.8147378,2.707,2.8064842,2.707,2.7998517,2.707,2.6624236,2.707,2.7442875
XKLZZJTVSLJGQU-XVZJWVHWSA-N,2.239,2.826545,2.239,2.817596,2.239,2.805904,2.239,2.7998562,2.239,2.6613119,2.239,2.7713654
WWYCZATVCZNQAW-OBXPLWTPSA-N,2.256,2.8195953,2.256,2.8127747,2.256,2.8031688,2.256,2.7998567,2.256,2.7884445,2.256,2.7832007
FETPSZHFHZMOBA-OBXPLWTPSA-N,2.491,2.8198335,2.491,2.812159,2.491,2.8074691,2.491,2.7998493,2.491,2.7738898,2.491,2.8136148
DGIQMVLIFPKOKM-PTKLJDKXSA-N,2.939,2.8065958,2.939,2.811191,2.939,2.8098032,2.939,2.7998538,2.939,2.7343898,2.939,2.6905532
FVVNGGMDDPTUDD-NINZGQTJSA-N,3.092,2.8103838,3.092,2.8057034,3.092,2.8078747,3.092,2.7998478,3.092,2.7356114,3.092,2.79716
MSKSXIBWCHPUAA-AMXGCLIRSA-N,2.782,2.8147874,2.782,2.8129933,2.782,2.8043177,2.782,2.7998574,2.782,2.6127315,2.782,2.829793
NYBYRCBKTVQRTE-SZLIVTNTSA-N,2.82,2.8151977,2.82,2.8146515,2.82,2.8069696,2.82,2.7998517,2.82,2.7692103,2.82,2.8652313
GWUUZUXPRXYKPO-FQAFZQKHSA-N,2.833,2.8291123,2.833,2.815416,2.833,2.8053253,2.833,2.7998545,2.833,2.822219,2.833,2.7311313
WDDSKJCQEXTEFP-CTYAKMLPSA-N,2.242,2.8156495,2.242,2.8076646,2.242,2.8109028,2.242,2.7998455,2.242,2.7330182,2.242,2.784554
DBFDKPBJEFZVOX-XQPKITBXSA-N,2.712,2.8140972,2.712,2.8129659,2.712,2.806562,2.712,2.7998574,2.712,2.5975556,2.712,2.7728
ZBPSZLHQXRYCHM-HSRNTDFQSA-N,3.271,2.805689,3.271,2.8125322,3.271,2.8071585,3.271,2.7998526,3.271,2.5835063,3.271,2.7765763
ZWLQGRKRPNJBPV-HPJCEZPKSA-N,2.982,2.8165202,2.982,2.8079293,2.982,2.802562,2.982,2.799853,2.982,2.80989,2.982,2.8699913
HSRBEAXFRWILGK-ANYKHYSBSA-N,2.001,2.8001273,2.001,2.8117988,2.001,2.8109882,2.001,2.7998528,2.001,2.8337839,2.001,2.7182348
HPHWBOFVAVKZRT-SWJKVQPFSA-N,2.46,2.825226,2.46,2.8138177,2.46,2.8037305,2.46,2.7998571,2.46,2.6208582,2.46,2.8422768
ALFIJRBEAOSXNT-DCCHCWHHSA-N,3.477,2.8168547,3.477,2.813568,3.477,2.8082347,3.477,2.7998564,3.477,2.7351778,3.477,2.7369535
HPKURNOFJBSVCQ-WFPFWUNISA-N,2.682,2.816746,2.682,2.8135543,2.682,2.8025324,2.682,2.7998552,2.682,2.6226192,2.682,2.7888925
FSSDJOZYRXBUSH-IQWJHMAVSA-N,2.748,2.8052592,2.748,2.813538,2.748,2.806006,2.748,2.7998524,2.748,2.7173293,2.748,2.8075697
ASVUZTVWSOYEKP-IYGKNNCKSA-N,2.874,2.809894,2.874,2.8113716,2.874,2.8077066,2.874,2.7998526,2.874,2.7513943,2.874,2.734364
QSEDFOCLWKMSIT-CIEANTRSSA-N,3.002,2.8362818,3.002,2.8193827,3.002,2.8038304,3.002,2.7998545,3.002,2.8032775,3.002,2.7682123
ILNQQMGNYIULQH-MNBJERMJSA-N,2.608,2.8208177,2.608,2.8156528,2.608,2.8057878,2.608,2.799853,2.608,2.6789944,2.608,2.792117
ZKCKHQLGJGONTE-DVPKWHPKSA-N,2.611,2.8257809,2.611,2.8153486,2.611,2.8041801,2.611,2.7998567,2.611,2.72191,2.611,2.8298774
WILKTXGTGYQWBM-GEJHJKBQSA-N,2.69,2.8197775,2.69,2.8102334,2.69,2.8097534,2.69,2.7998533,2.69,2.6160579,2.69,2.8042562
VQUGOQPTPKBHFG-WBFBQHAKSA-N,2.81,2.8039372,2.81,2.8077095,2.81,2.8092139,2.81,2.7998502,2.81,2.819212,2.81,2.7777271
GRZODPFCNVKJQQ-MJYASBQHSA-N,2.85,2.8176913,2.85,2.8117702,2.85,2.8058639,2.85,2.7998552,2.85,2.8686833,2.85,2.795147
KDMOVRUSFOZMDN-GZPXQQQISA-N,2.395,2.802775,2.395,2.8107338,2.395,2.808829,2.395,2.79985,2.395,2.7987897,2.395,2.6537697
PWNJWBZLBFCCCC-QYLRMFNQSA-N,2.841,2.8198216,2.841,2.813091,2.841,2.8063178,2.841,2.799853,2.841,2.7694883,2.841,2.7925434
YPHYOLXQNAKZNU-ZGHLNZBBSA-N,2.589,2.807394,2.589,2.8097324,2.589,2.806466,2.589,2.7998533,2.589,2.767766,2.589,2.7279482
PEIWKHHBHJMQRS-VSSTWQINSA-N,2.782,2.8309538,2.782,2.8174438,2.782,2.8052247,2.782,2.7998545,2.782,2.5965154,2.782,2.7550805
CMUTVQGTLQVNBY-KCLLREKZSA-N,3.175,2.8139765,3.175,2.8113508,3.175,2.8100483,3.175,2.7998524,3.175,2.8808434,3.175,2.9078138
JKAVCDUTKKJYRJ-RODHXAHZSA-N,2.594,2.815236,2.594,2.8136952,2.594,2.8049338,2.594,2.7998548,2.594,2.7190812,2.594,2.8046768
DFZQSKZGDMGTEM-CJVPIAGSSA-N,3.664,2.8084579,3.664,2.8040605,3.664,2.8111677,3.664,2.7998474,3.664,2.8720183,3.664,2.7862139
YVSREDNDYBLEEH-NDNLFCSXSA-N,3.516,2.8164816,3.516,2.8108163,3.516,2.8078802,3.516,2.7998533,3.516,2.75562,3.516,2.699859
QCHWTOHTFKDOFC-GOYDVZESSA-N,2.894,2.8258107,2.894,2.812202,2.894,2.8061526,2.894,2.799858,2.894,2.7292328,2.894,2.8035135
ADMASIFKIMCYIE-WSBIKYRQSA-N,3.322,2.812155,3.322,2.802935,3.322,2.8100138,3.322,2.7998443,3.322,2.8436894,3.322,2.7917826
DJJOVIHIQHQANZ-SNDAAJCPSA-N,2.392,2.8127105,2.392,2.8102806,2.392,2.8101752,2.392,2.7998457,2.392,2.7941668,2.392,2.7125592
UHNSWVLSLGBUJV-MWBNBJEGSA-N,3.116,2.8167763,3.116,2.805786,3.116,2.8069394,3.116,2.7998476,3.116,2.7789485,3.116,2.78031
DJAJNMQFNYNHAM-UKVJHRAVSA-N,3.118,2.821034,3.118,2.807083,3.118,2.8057976,3.118,2.7998514,3.118,2.6890533,3.118,2.7950382
JOPGMHVJEKNLLO-KDHRXPGNSA-N,2.762,2.8172774,2.762,2.8114712,2.762,2.8086274,2.762,2.7998457,2.762,2.8053062,2.762,2.7426987
SDVQEWRMMFQKDQ-BKATUZMVSA-N,2.764,2.805209,2.764,2.807684,2.764,2.8083038,2.764,2.7998445,2.764,2.7973232,2.764,2.7419612
KDNOYRGVSGGXSY-CJVPIAGSSA-N,3.247,2.818306,3.247,2.8129551,3.247,2.8043756,3.247,2.7998621,3.247,2.8216412,3.247,2.7316463
HUUCBKZMMSMYJY-VMTQQITNSA-N,2.889,2.8167698,2.889,2.812754,2.889,2.8088026,2.889,2.799849,2.889,2.8068182,2.889,2.7501214
ARDSEMVEDGDGJM-KREOVYQXSA-N,2.865,2.8154814,2.865,2.807109,2.865,2.8051906,2.865,2.799851,2.865,2.7023826,2.865,2.8224187
HJADLMAMHKJKDE-YFRGACNPSA-N,2.955,2.814833,2.955,2.8143308,2.955,2.804874,2.955,2.7998579,2.955,2.6694586,2.955,2.8000898
XGXLIJDDLYOJSJ-DTASFGGXSA-N,3.014,2.811549,3.014,2.8126009,3.014,2.8073092,3.014,2.7998524,3.014,2.7266324,3.014,2.7342327
RYJJBHGUGFZMSV-MIXUXINWSA-N,3.096,2.8186288,3.096,2.8120487,3.096,2.803949,3.096,2.7998626,3.096,2.666122,3.096,2.8035326
IBUHWJSSXYQRQY-NNRJCLOKSA-N,2.989,2.8064053,2.989,2.809704,2.989,2.8097925,2.989,2.799846,2.989,2.7641013,2.989,2.720305
DTPILQHDCQYCCJ-XXPMDTSPSA-N,3.374,2.8139956,3.374,2.8134456,3.374,2.8064096,3.374,2.799855,3.374,2.7430367,3.374,2.7328913
LTWZZEPKRZWNGJ-YNFMAFFXSA-N,3.007,2.8218684,3.007,2.8136783,3.007,2.8027039,3.007,2.7998579,3.007,2.7012362,3.007,2.6821532
FLAPIRNMXPCBMC-FUSQCXFXSA-N,2.715,2.8150542,2.715,2.8150976,2.715,2.804892,2.715,2.7998543,2.715,2.7104955,2.715,2.8730574
MCTWZLWVIGEPRV-FZEFVUEJSA-N,2.975,2.8204668,2.975,2.8126385,2.975,2.8079724,2.975,2.7998545,2.975,2.661875,2.975,2.6946094
BHQMJSVNKLEXCE-UOZKZNBHSA-N,2.532,2.8031228,2.532,2.8079185,2.532,2.8095534,2.532,2.7998452,2.532,2.8447583,2.532,2.8138683
QJSAGJQOFAGCDK-BFYBUGOISA-N,2.398,2.8140545,2.398,2.8104029,2.398,2.811454,2.398,2.7998512,2.398,2.8231242,2.398,2.8103845
ITWRPTOTPIDPLC-CIXAZNRNSA-N,2.565,2.8154519,2.565,2.8150704,2.565,2.8073642,2.565,2.7998562,2.565,2.6599636,2.565,2.7765665
GFITXJQSRPXKRW-VRLPIDSUSA-N,2.453,2.8098073,2.453,2.8097389,2.453,2.8072095,2.453,2.7998521,2.453,2.6714406,2.453,2.845976
MYHKYBYSTUXUGP-AJFQYCGQSA-N,3.261,2.8157063,3.261,2.8124487,3.261,2.8081548,3.261,2.7998528,3.261,2.6533837,3.261,2.767313
PDFAPMOUDFQVMI-VNAFTJRNSA-N,3.106,2.8096802,3.106,2.8033998,3.106,2.8103502,3.106,2.7998462,3.106,2.7752254,3.106,2.7677264
ZSMIUGBDISACBL-QMRASYNQSA-N,2.856,2.8138115,2.856,2.8095963,2.856,2.8082886,2.856,2.7998533,2.856,2.5826983,2.856,2.8230321
OGLWJGZSLRESNC-OPBZITNTSA-N,3.22,2.812458,3.22,2.812168,3.22,2.8073127,3.22,2.799853,3.22,2.7048194,3.22,2.6832733
DTUUYIYRAWHZCI-RAZWJVRHSA-N,2.757,2.8007708,2.757,2.8089943,2.757,2.8095407,2.757,2.799852,2.757,2.7658193,2.757,2.786063
HFJGIUZASMRXFD-FOCXHYDVSA-N,2.617,2.819808,2.617,2.8146632,2.617,2.8058836,2.617,2.7998586,2.617,2.5595725,2.617,2.723985
MYAXXNUAROCTIH-JEOBEHGMSA-N,2.962,2.8122535,2.962,2.8105528,2.962,2.809878,2.962,2.7998452,2.962,2.8678067,2.962,2.753975
XZFBIUZRAZWQIH-BGXSMHRZSA-N,3.291,2.81995,3.291,2.8150566,3.291,2.8056197,3.291,2.7998567,3.291,2.6063347,3.291,2.6074314
CPCKHHYMNHEHTJ-BCIUPZEJSA-N,2.469,2.821364,2.469,2.8150241,2.469,2.806105,2.469,2.7998576,2.469,2.6252215,2.469,2.7731352
OSZIEIQTSFBFEJ-LDYJBHNGSA-N,2.807,2.8195345,2.807,2.810372,2.807,2.803258,2.807,2.799855,2.807,2.7213912,2.807,2.8236809
RMPWWQHJOAEXOU-HSRNTDFQSA-N,2.214,2.8052435,2.214,2.8036816,2.214,2.8110023,2.214,2.7998457,2.214,2.8350794,2.214,2.7598064
DVDYTJLEXLTQLR-DNGHWGMASA-N,2.929,2.8156366,2.929,2.8122737,2.929,2.8100126,2.929,2.7998505,2.929,2.634164,2.929,2.7943354
QVIXNWNRVLHBCM-LLWBAHTNSA-N,2.81,2.8064668,2.81,2.811155,2.81,2.8064804,2.81,2.7998533,2.81,2.8156219,2.81,2.6859791
AXLAZSJAWBPSAP-ZRUDIRFBSA-N,2.34,2.8135495,2.34,2.8127246,2.34,2.810948,2.34,2.7998505,2.34,2.8722832,2.34,2.805308
QGGAXHFFMWMTDA-APTWKGOFSA-N,2.385,2.8086538,2.385,2.8115108,2.385,2.8075268,2.385,2.7998495,2.385,2.8457122,2.385,2.891662
SXDICEVLJDVISH-NJNWQDHISA-N,2.73,2.811726,2.73,2.8054614,2.73,2.810118,2.73,2.7998455,2.73,2.811826,2.73,2.7698793
ZKYCHIHXFKQNNC-GWQMJOJPSA-N,2.869,2.8235958,2.869,2.8122187,2.869,2.805037,2.869,2.7998555,2.869,2.7297966,2.869,2.8172069
GHOXNIBSCCSZFX-OCJWWBHESA-N,2.322,2.8155086,2.322,2.8127754,2.322,2.8068354,2.322,2.7998543,2.322,2.6572235,2.322,2.7696757
DALNJSJYVNBHLY-BSXHKMNKSA-N,3.14,2.8270278,3.14,2.8171058,3.14,2.8107934,3.14,2.7998538,3.14,2.7857234,3.14,2.773375
ASXHENFIBJTJFN-GPTJDYLESA-N,2.591,2.813384,2.591,2.8125162,2.591,2.8103466,2.591,2.799853,2.591,2.814046,2.591,2.823057
UDZNRAMQSOOEGP-WHPRNKKASA-N,2.859,2.8121655,2.859,2.8105006,2.859,2.8065634,2.859,2.7998536,2.859,2.7189765,2.859,2.8052125
DLQVQCCGKTUZFU-FUSGEDHXSA-N,2.302,2.8118615,2.302,2.8133483,2.302,2.8057559,2.302,2.7998533,2.302,2.710063,2.302,2.7850952
VIHBTQNQBZPUIU-BGMILDDJSA-N,2.383,2.8154373,2.383,2.8137264,2.383,2.8053474,2.383,2.7998562,2.383,2.7425563,2.383,2.848309
NLJFWKWKQOSADC-FMBFATOISA-N,3.173,2.8104079,3.173,2.813626,3.173,2.8094463,3.173,2.7998552,3.173,2.7556462,3.173,2.8722827
PBJLWZVGASMIAK-DTASFGGXSA-N,2.667,2.8160138,2.667,2.811436,2.667,2.8109593,2.667,2.7998462,2.667,2.8073654,2.667,2.7806652
BDLYTDHWQGCBOU-GTYSUSSSSA-N,2.852,2.813698,2.852,2.8081455,2.852,2.8077593,2.852,2.7998483,2.852,2.7401652,2.852,2.7932887
LBRFLURNWUKSJG-TXXUDZPMSA-N,3.245,2.8225787,3.245,2.8119774,3.245,2.8059506,3.245,2.7998521,3.245,2.6609912,3.245,2.845998
BRUVXVDGGRUXAS-KMUKQRDJSA-N,2.635,2.813803,2.635,2.8171642,2.635,2.8084886,2.635,2.7998505,2.635,2.6747363,2.635,2.9030159
XDSLQLSLSZYGEO-CLHYIUPASA-N,3.167,2.7983074,3.167,2.804504,3.167,2.8096879,3.167,2.7998464,3.167,2.812846,3.167,2.7282486
VBPNBZUWQFRRTN-JAVXJAORSA-N,2.396,2.8281863,2.396,2.8142605,2.396,2.8033676,2.396,2.7998538,2.396,2.7872317,2.396,2.7991765
XHIZHONSYRQFHW-FZPRHHONSA-N,2.446,2.8176444,2.446,2.8118122,2.446,2.8040493,2.446,2.7998567,2.446,2.6295125,2.446,2.7837753
ZHYWLMPTADULIF-JMJKOPAASA-N,2.865,2.8234715,2.865,2.8148007,2.865,2.8073833,2.865,2.799853,2.865,2.6147306,2.865,2.8351276
PJGXRQGHDZNZFQ-PZOKPFNQSA-N,2.532,2.8263733,2.532,2.8166094,2.532,2.8033214,2.532,2.7998526,2.532,2.7929778,2.532,2.7890925
HZUVJZXFGUPVIF-VSVMEZQCSA-N,3.013,2.8247962,3.013,2.8134718,3.013,2.8038657,3.013,2.799851,3.013,2.6628811,3.013,2.857085
LAHHPUFYLWVBKG-AJKVRNKGSA-N,2.973,2.8141263,2.973,2.8153725,2.973,2.8092813,2.973,2.7998526,2.973,2.6726623,2.973,2.7764962
XDUXKCSUWLTBSP-MALQGJPPSA-N,2.752,2.8225234,2.752,2.8148372,2.752,2.8057659,2.752,2.79985,2.752,2.6674373,2.752,2.7651618
UUYKYDZWAPJNLY-XDSILQLOSA-N,3.32,2.8256698,3.32,2.8130724,3.32,2.8041492,3.32,2.7998593,3.32,2.4406168,3.32,2.8210566
ZKJBZFZWERDGGN-MODVXTFTSA-N,3.066,2.8129036,3.066,2.811118,3.066,2.8102205,3.066,2.7998476,3.066,2.8421938,3.066,2.7360077
ORJAGZRADZPSOZ-USBOQMBPSA-N,2.822,2.8087964,2.822,2.8107219,2.822,2.8092604,2.822,2.799854,2.822,2.7978358,2.822,2.7721364
RBEMMJCYTGZEAG-XODNFHPESA-N,2.689,2.8246126,2.689,2.8071501,2.689,2.8000693,2.689,2.79985,2.689,2.7296643,2.689,2.8811734
PJGCFEAEONTFGT-ULXPUVHCSA-N,2.825,2.811073,2.825,2.8050601,2.825,2.8107939,2.825,2.7998483,2.825,2.7860503,2.825,2.7938035
ALMGLCFSUDFDGW-HMQLWRLESA-N,1.881,2.813096,1.881,2.814368,1.881,2.8066173,1.881,2.7998576,1.881,2.7376761,1.881,2.793925
CRMYPZOFHUDNSB-IKRKRUGFSA-N,2.295,2.806929,2.295,2.811174,2.295,2.8089771,2.295,2.7998476,2.295,2.8091667,2.295,2.7753828
QADGVXRNFYLCLT-NSAGRCRBSA-N,3.422,2.825167,3.422,2.8154256,3.422,2.8040164,3.422,2.7998538,3.422,2.732853,3.422,2.8618016
BTYSVYFCRWNMOA-JAVXJAORSA-N,2.708,2.81779,2.708,2.8099637,2.708,2.8053715,2.708,2.7998514,2.708,2.7262866,2.708,2.7753632
UGWBIZOKFTWHID-BVMLUPFRSA-N,2.498,2.824551,2.498,2.8052776,2.498,2.8024032,2.498,2.799849,2.498,2.8517907,2.498,2.8385756
BSSDTRXMSSZOSX-BYYGMTARSA-N,2.368,2.8182309,2.368,2.811911,2.368,2.8092163,2.368,2.7998455,2.368,2.8011823,2.368,2.6740181
LLXNLKHXNAAPPS-DWQSXHQHSA-N,2.43,2.816185,2.43,2.8153973,2.43,2.8068259,2.43,2.7998524,2.43,2.7382343,2.43,2.804842
HKZUVFNTIUWUNE-ULXPUVHCSA-N,2.225,2.8109002,2.225,2.8040247,2.225,2.8099031,2.225,2.7998457,2.225,2.8521671,2.225,2.7229953
TVUPGDILVRHMOA-UKIVNFPFSA-N,2.954,2.815327,2.954,2.8132703,2.954,2.803868,2.954,2.7998555,2.954,2.7580793,2.954,2.742762
JTVDTCBAMGAGLA-ZSQQSIOQSA-N,3.102,2.8216698,3.102,2.8159225,3.102,2.8080885,3.102,2.799857,3.102,2.5352888,3.102,2.4461474
VYWDJOZEWHMYKX-AQUGMHQTSA-N,2.562,2.8282976,2.562,2.8169885,2.562,2.8077214,2.562,2.7998526,2.562,2.7887576,2.562,2.7424994
HWUIIEKTSCTFLL-SWMWUFRBSA-N,2.88,2.843767,2.88,2.8215399,2.88,2.8067527,2.88,2.7998552,2.88,2.8593132,2.88,2.883086
IBWPIBYCDOJUKD-VVEOGCPPSA-N,2.794,2.8255434,2.794,2.8125918,2.794,2.802282,2.794,2.7998524,2.794,2.5063927,2.794,2.7183244
JRALEWMIQFQOKI-RJHGKPBRSA-N,2.431,2.8118825,2.431,2.8129551,2.431,2.8056378,2.431,2.799853,2.431,2.6362903,2.431,2.8279233
LZBHBJRQYMFREM-ZXXBMDCLSA-N,3.336,2.8194568,3.336,2.8124812,3.336,2.8023007,3.336,2.7998564,3.336,2.7274654,3.336,2.8605337
PSEUHTWHVRAXIK-XLYIFYGLSA-N,0.702,2.8237011,0.702,2.8152502,0.702,2.8058393,0.702,2.7998505,0.702,2.746072,0.702,2.8838239
MUZDPYSFOLWITF-SSULHUJASA-N,3.044,2.8185027,3.044,2.812599,3.044,2.804383,3.044,2.799861,3.044,2.756898,3.044,2.8468976
PYUQZAAZKPEQOJ-KJABROSCSA-N,3.606,2.820844,3.606,2.8133423,3.606,2.8023055,3.606,2.7998555,3.606,2.880527,3.606,2.7639153
GXVSAPZNELBSCM-NQSXFWQVSA-N,2.503,2.8199382,2.503,2.8126812,2.503,2.8015528,2.503,2.7998579,2.503,2.6752186,2.503,2.7655976
AOIJCXWLJIGLLQ-AEVGBRMKSA-N,2.345,2.8229945,2.345,2.8067005,2.345,2.8053932,2.345,2.79985,2.345,2.7068737,2.345,2.8367388
FGPZWBMPMCYYID-ZRHCKFFESA-N,2.964,2.827771,2.964,2.8144376,2.964,2.807205,2.964,2.7998676,2.964,2.7119195,2.964,2.7577925
WOGWPCXFSXDBSP-NLFUAOTOSA-N,3.085,2.8236847,3.085,2.8112833,3.085,2.809334,3.085,2.7998521,3.085,2.7179742,3.085,2.867901
VXGUARQBKNBNDK-FZPRHHONSA-N,2.404,2.8139734,2.404,2.8034997,2.404,2.805699,2.404,2.7998466,2.404,2.7950644,2.404,2.812785
SQFXYUWGMTUNBN-YMZQAJGBSA-N,2.534,2.8031938,2.534,2.8093858,2.534,2.8093064,2.534,2.7998524,2.534,2.7647378,2.534,2.652189
RAXCCEHYUJQYBQ-MRKMVGOJSA-N,2.43,2.8162363,2.43,2.8091228,2.43,2.8054204,2.43,2.7998528,2.43,2.9059834,2.43,2.740818
MREJQMZEGSNZAD-MPPHUICNSA-N,2.571,2.8190272,2.571,2.81017,2.571,2.8045964,2.571,2.7998536,2.571,2.696459,2.571,2.8448877
HTDSZTJGKLWBPL-PYMWOMIUSA-N,3.201,2.8345478,3.201,2.811511,3.201,2.8036544,3.201,2.7998574,3.201,2.519351,3.201,2.884638
ZSJMDDFEBZLYRH-RSFXEFQESA-N,3.236,2.8153865,3.236,2.8146787,3.236,2.8073905,3.236,2.7998514,3.236,2.7334874,3.236,2.8305025
OAQPWYDSOLDDCC-WVKHYPTHSA-N,2.87,2.82064,2.87,2.8062649,2.87,2.8066564,2.87,2.7998507,2.87,2.7299922,2.87,2.8353384
SZUOMYIIYHERKC-PMHDSTOGSA-N,2.751,2.8031769,2.751,2.807811,2.751,2.8096402,2.751,2.7998478,2.751,2.7521503,2.751,2.7666667
LPCVSEZQUPGTSW-UUJHPXMSSA-N,2.849,2.8283436,2.849,2.8155832,2.849,2.8064957,2.849,2.7998548,2.849,2.6357834,2.849,2.9247954
YTPPAMPDVFZYTJ-SZQSXSGWSA-N,2.434,2.814978,2.434,2.8136015,2.434,2.8021123,2.434,2.7998567,2.434,2.6706183,2.434,2.8568914
TZYPMQKJFDMETP-VZCYRQKQSA-N,3.09,2.8320096,3.09,2.8176854,3.09,2.807058,3.09,2.7998564,3.09,2.7442722,3.09,2.8157282
VRJBHFPMZFVREJ-BAXDVLLCSA-N,2.835,2.8266535,2.835,2.8191845,2.835,2.807515,2.835,2.7998557,2.835,2.88571,2.835,2.7858386
BFRYXWXTELMBPD-AAPHRLRXSA-N,2.219,2.8268387,2.219,2.8140879,2.219,2.8032312,2.219,2.799851,2.219,2.740379,2.219,2.8248239
IQVMWICBXSXTEB-ZVXVULLBSA-N,2.647,2.827874,2.647,2.816911,2.647,2.8009872,2.647,2.7998574,2.647,2.6442204,2.647,2.493157
FKXHIRCIZARORU-ZRARCMSGSA-N,3.289,2.8129587,3.289,2.8133044,3.289,2.8052714,3.289,2.7998533,3.289,2.623707,3.289,2.805136
IFOHFOOEYUJWMY-YTJQMYRNSA-N,3.248,2.8008294,3.248,2.8024864,3.248,2.8109415,3.248,2.7998457,3.248,2.8041782,3.248,2.7721968
AIXPYOSDDLUZNY-XFDYYPNTSA-N,2.927,2.8151352,2.927,2.813966,2.927,2.8053653,2.927,2.7998505,2.927,2.6495483,2.927,2.7501075
NQZMTJQSRZBLNN-LMIIZHGVSA-N,2.685,2.810785,2.685,2.8116772,2.685,2.8089042,2.685,2.799852,2.685,2.8372235,2.685,2.7994225
